date,rate,direction
2022-01-03,1.1355,EUR_TO_USD
2022-01-04,1.1279,EUR_TO_USD
2022-01-05,1.1319,EUR_TO_USD
2022-01-06,1.1315,EUR_TO_USD
2022-01-07,1.1298,EUR_TO_USD
2022-01-10,1.1318,EUR_TO_USD
2022-01-11,1.1336,EUR_TO_USD
2022-01-12,1.137,EUR_TO_USD
2022-01-13,1.1463,EUR_TO_USD
2022-01-14,1.1447,EUR_TO_USD
2022-01-17,1.1403,EUR_TO_USD
2022-01-18,1.1367,EUR_TO_USD
2022-01-19,1.1345,EUR_TO_USD
2022-01-20,1.1338,EUR_TO_USD
2022-01-21,1.1348,EUR_TO_USD
2022-01-24,1.1304,EUR_TO_USD
2022-01-25,1.1268,EUR_TO_USD
2022-01-26,1.1277,EUR_TO_USD
2022-01-27,1.116,EUR_TO_USD
2022-01-28,1.1138,EUR_TO_USD
2022-01-31,1.1156,EUR_TO_USD
2022-02-01,1.126,EUR_TO_USD
2022-02-02,1.1323,EUR_TO_USD
2022-02-03,1.1286,EUR_TO_USD
2022-02-04,1.1464,EUR_TO_USD
2022-02-07,1.1447,EUR_TO_USD
2022-02-08,1.1408,EUR_TO_USD
2022-02-09,1.1435,EUR_TO_USD
2022-02-10,1.1439,EUR_TO_USD
2022-02-11,1.1417,EUR_TO_USD
2022-02-14,1.1316,EUR_TO_USD
2022-02-15,1.1345,EUR_TO_USD
2022-02-16,1.1372,EUR_TO_USD
2022-02-17,1.137,EUR_TO_USD
2022-02-18,1.1354,EUR_TO_USD
2022-02-21,1.1338,EUR_TO_USD
2022-02-22,1.1342,EUR_TO_USD
2022-02-23,1.1344,EUR_TO_USD
2022-02-24,1.1163,EUR_TO_USD
2022-02-25,1.1216,EUR_TO_USD
2022-02-28,1.1199,EUR_TO_USD
2022-03-01,1.1162,EUR_TO_USD
2022-03-02,1.1106,EUR_TO_USD
2022-03-03,1.1076,EUR_TO_USD
2022-03-04,1.0929,EUR_TO_USD
2022-03-07,1.0895,EUR_TO_USD
2022-03-08,1.0892,EUR_TO_USD
2022-03-09,1.0993,EUR_TO_USD
2022-03-10,1.1084,EUR_TO_USD
