date,rate,direction
2020-01-02,0.7003,AUD_TO_USD
2020-01-03,0.6966,AUD_TO_USD
2020-01-06,0.6945,AUD_TO_USD
2020-01-07,0.6928,AUD_TO_USD
2020-01-08,0.6871,AUD_TO_USD
2020-01-09,0.6873,AUD_TO_USD
2020-01-10,0.6873,AUD_TO_USD
2020-01-13,0.6914,AUD_TO_USD
2020-01-14,0.6902,AUD_TO_USD
2020-01-15,0.6899,AUD_TO_USD
2020-01-16,0.6907,AUD_TO_USD
2020-01-17,0.6895,AUD_TO_USD
2020-01-20,0.6884,AUD_TO_USD
2020-01-21,0.6865,AUD_TO_USD
2020-01-22,0.6839,AUD_TO_USD
2020-01-23,0.6867,AUD_TO_USD
2020-01-24,0.6847,AUD_TO_USD
2020-01-28,0.6762,AUD_TO_USD
2020-01-29,0.6774,AUD_TO_USD
2020-01-30,0.6739,AUD_TO_USD
2020-01-31,0.6724,AUD_TO_USD
2020-02-03,0.6696,AUD_TO_USD
2020-02-04,0.6719,AUD_TO_USD
2020-02-05,0.6738,AUD_TO_USD
2020-02-06,0.676,AUD_TO_USD
2020-02-07,0.6718,AUD_TO_USD
2020-02-10,0.6699,AUD_TO_USD
2020-02-11,0.6709,AUD_TO_USD
2020-02-12,0.6728,AUD_TO_USD
2020-02-13,0.6719,AUD_TO_USD
2020-02-14,0.6719,AUD_TO_USD
2020-02-17,0.6725,AUD_TO_USD
2020-02-18,0.6692,AUD_TO_USD
2020-02-19,0.6696,AUD_TO_USD
2020-02-20,0.665,AUD_TO_USD
2020-02-21,0.6605,AUD_TO_USD
2020-02-24,0.6609,AUD_TO_USD
2020-02-25,0.6614,AUD_TO_USD
2020-02-26,0.6596,AUD_TO_USD
2020-02-27,0.6555,AUD_TO_USD
2020-02-28,0.6524,AUD_TO_USD
2020-03-02,0.6522,AUD_TO_USD
2020-03-03,0.6552,AUD_TO_USD
2020-03-04,0.6595,AUD_TO_USD
2020-03-05,0.662,AUD_TO_USD
2020-03-06,0.6602,AUD_TO_USD
2020-03-09,0.6539,AUD_TO_USD
2020-03-10,0.6566,AUD_TO_USD
2020-03-11,0.6505,AUD_TO_USD
2020-03-12,0.6457,AUD_TO_USD
2020-03-13,0.6307,AUD_TO_USD
2020-03-16,0.6176,AUD_TO_USD
2020-03-17,0.6121,AUD_TO_USD
2020-03-18,0.6018,AUD_TO_USD
2020-03-19,0.5571,AUD_TO_USD
2020-03-20,0.5853,AUD_TO_USD
2020-03-23,0.5762,AUD_TO_USD
2020-03-24,0.5912,AUD_TO_USD
2020-03-25,0.6007,AUD_TO_USD
2020-03-26,0.5931,AUD_TO_USD
2020-03-27,0.6102,AUD_TO_USD
2020-03-30,0.615,AUD_TO_USD
2020-03-31,0.6175,AUD_TO_USD
2020-04-01,0.6124,AUD_TO_USD
2020-04-02,0.6081,AUD_TO_USD
2020-04-03,0.6072,AUD_TO_USD
2020-04-06,0.6035,AUD_TO_USD
2020-04-07,0.6145,AUD_TO_USD
