date,rate,direction
2020-01-02,1.1193,EUR_TO_USD
2020-01-03,1.1147,EUR_TO_USD
2020-01-06,1.1194,EUR_TO_USD
2020-01-07,1.1172,EUR_TO_USD
2020-01-08,1.1115,EUR_TO_USD
2020-01-09,1.111,EUR_TO_USD
2020-01-10,1.1091,EUR_TO_USD
2020-01-13,1.1126,EUR_TO_USD
2020-01-14,1.1115,EUR_TO_USD
2020-01-15,1.1142,EUR_TO_USD
2020-01-16,1.1169,EUR_TO_USD
2020-01-17,1.1108,EUR_TO_USD
2020-01-20,1.1085,EUR_TO_USD
2020-01-21,1.1115,EUR_TO_USD
2020-01-22,1.1088,EUR_TO_USD
2020-01-23,1.1091,EUR_TO_USD
2020-01-24,1.1035,EUR_TO_USD
2020-01-27,1.1025,EUR_TO_USD
2020-01-28,1.1005,EUR_TO_USD
2020-01-29,1.1001,EUR_TO_USD
2020-01-30,1.1029,EUR_TO_USD
2020-01-31,1.1052,EUR_TO_USD
2020-02-03,1.1066,EUR_TO_USD
2020-02-04,1.1048,EUR_TO_USD
2020-02-05,1.1023,EUR_TO_USD
2020-02-06,1.1003,EUR_TO_USD
2020-02-07,1.0969,EUR_TO_USD
2020-02-10,1.0951,EUR_TO_USD
2020-02-11,1.0901,EUR_TO_USD
2020-02-12,1.0914,EUR_TO_USD
2020-02-13,1.0867,EUR_TO_USD
2020-02-14,1.0842,EUR_TO_USD
2020-02-17,1.0835,EUR_TO_USD
2020-02-18,1.0816,EUR_TO_USD
2020-02-19,1.08,EUR_TO_USD
2020-02-20,1.079,EUR_TO_USD
2020-02-21,1.0801,EUR_TO_USD
2020-02-24,1.0818,EUR_TO_USD
2020-02-25,1.084,EUR_TO_USD
2020-02-26,1.0875,EUR_TO_USD
2020-02-27,1.0964,EUR_TO_USD
2020-02-28,1.0977,EUR_TO_USD
2020-03-02,1.1122,EUR_TO_USD
2020-03-03,1.1117,EUR_TO_USD
2020-03-04,1.1125,EUR_TO_USD
2020-03-05,1.1187,EUR_TO_USD
2020-03-06,1.1336,EUR_TO_USD
2020-03-09,1.1456,EUR_TO_USD
2020-03-10,1.139,EUR_TO_USD
2020-03-11,1.1336,EUR_TO_USD
2020-03-12,1.124,EUR_TO_USD
2020-03-13,1.1104,EUR_TO_USD
2020-03-16,1.1157,EUR_TO_USD
2020-03-17,1.0982,EUR_TO_USD
2020-03-18,1.0934,EUR_TO_USD
2020-03-19,1.0801,EUR_TO_USD
2020-03-20,1.0707,EUR_TO_USD
2020-03-23,1.0783,EUR_TO_USD
2020-03-24,1.0843,EUR_TO_USD
2020-03-25,1.0827,EUR_TO_USD
2020-03-26,1.0981,EUR_TO_USD
2020-03-27,1.0977,EUR_TO_USD
2020-03-30,1.1034,EUR_TO_USD
2020-03-31,1.0956,EUR_TO_USD
2020-04-01,1.0936,EUR_TO_USD
2020-04-02,1.0906,EUR_TO_USD
2020-04-03,1.0785,EUR_TO_USD
2020-04-06,1.0791,EUR_TO_USD
2020-04-07,1.0885,EUR_TO_USD
2020-04-08,1.0871,EUR_TO_USD
2020-04-09,1.0867,EUR_TO_USD
2020-04-14,1.0963,EUR_TO_USD
2020-04-15,1.0903,EUR_TO_USD
2020-04-16,1.0888,EUR_TO_USD
2020-04-17,1.086,EUR_TO_USD
2020-04-20,1.086,EUR_TO_USD
2020-04-21,1.0837,EUR_TO_USD
2020-04-22,1.0867,EUR_TO_USD
2020-04-23,1.0772,EUR_TO_USD
2020-04-24,1.08,EUR_TO_USD
2020-04-27,1.0852,EUR_TO_USD
2020-04-28,1.0877,EUR_TO_USD
2020-04-29,1.0842,EUR_TO_USD
2020-04-30,1.0876,EUR_TO_USD
2020-05-04,1.0942,EUR_TO_USD
2020-05-05,1.0843,EUR_TO_USD
2020-05-06,1.0807,EUR_TO_USD
2020-05-07,1.0783,EUR_TO_USD
2020-05-08,1.0843,EUR_TO_USD
2020-05-11,1.0824,EUR_TO_USD
2020-05-12,1.0858,EUR_TO_USD
2020-05-13,1.0875,EUR_TO_USD
2020-05-14,1.0792,EUR_TO_USD
2020-05-15,1.0798,EUR_TO_USD
2020-05-18,1.0832,EUR_TO_USD
2020-05-19,1.095,EUR_TO_USD
2020-05-20,1.0958,EUR_TO_USD
2020-05-21,1.1,EUR_TO_USD
2020-05-22,1.0904,EUR_TO_USD
2020-05-25,1.091,EUR_TO_USD
2020-05-26,1.0975,EUR_TO_USD
2020-05-27,1.0991,EUR_TO_USD
2020-05-28,1.1016,EUR_TO_USD
