date,rate,direction
2017-01-03,0.7234,AUD_TO_USD
2017-01-04,0.724,AUD_TO_USD
2017-01-05,0.7302,AUD_TO_USD
2017-01-06,0.7318,AUD_TO_USD
2017-01-09,0.731,AUD_TO_USD
2017-01-10,0.7374,AUD_TO_USD
2017-01-11,0.7381,AUD_TO_USD
2017-01-12,0.7462,AUD_TO_USD
2017-01-13,0.7485,AUD_TO_USD
2017-01-16,0.7476,AUD_TO_USD
2017-01-17,0.75,AUD_TO_USD
2017-01-18,0.7552,AUD_TO_USD
2017-01-19,0.7522,AUD_TO_USD
2017-01-20,0.7575,AUD_TO_USD
2017-01-23,0.7562,AUD_TO_USD
2017-01-24,0.7576,AUD_TO_USD
2017-01-25,0.7543,AUD_TO_USD
2017-01-27,0.7528,AUD_TO_USD
2017-01-30,0.7552,AUD_TO_USD
2017-01-31,0.7567,AUD_TO_USD
2017-02-01,0.7566,AUD_TO_USD
2017-02-02,0.7638,AUD_TO_USD
2017-02-03,0.7653,AUD_TO_USD
2017-02-06,0.7665,AUD_TO_USD
2017-02-07,0.7671,AUD_TO_USD
2017-02-08,0.7632,AUD_TO_USD
2017-02-09,0.7625,AUD_TO_USD
2017-02-10,0.7645,AUD_TO_USD
2017-02-13,0.7665,AUD_TO_USD
2017-02-14,0.7678,AUD_TO_USD
2017-02-15,0.7671,AUD_TO_USD
2017-02-16,0.7713,AUD_TO_USD
2017-02-17,0.7709,AUD_TO_USD
2017-02-20,0.7676,AUD_TO_USD
2017-02-21,0.7668,AUD_TO_USD
2017-02-22,0.7691,AUD_TO_USD
2017-02-23,0.7687,AUD_TO_USD
2017-02-24,0.7717,AUD_TO_USD
2017-02-27,0.7695,AUD_TO_USD
2017-02-28,0.7688,AUD_TO_USD
2017-03-01,0.7656,AUD_TO_USD
2017-03-02,0.7655,AUD_TO_USD
2017-03-03,0.7562,AUD_TO_USD
2017-03-06,0.7573,AUD_TO_USD
2017-03-07,0.762,AUD_TO_USD
2017-03-08,0.759,AUD_TO_USD
2017-03-09,0.7514,AUD_TO_USD
2017-03-10,0.7522,AUD_TO_USD
2017-03-13,0.7566,AUD_TO_USD
2017-03-14,0.7563,AUD_TO_USD
2017-03-15,0.7574,AUD_TO_USD
