date,rate,direction
2017-01-02,4.2106,USD_TO_PLN
2017-01-03,4.2271,USD_TO_PLN
2017-01-04,4.2037,USD_TO_PLN
2017-01-05,4.1667,USD_TO_PLN
2017-01-09,4.1592,USD_TO_PLN
2017-01-10,4.127,USD_TO_PLN
2017-01-11,4.1465,USD_TO_PLN
2017-01-12,4.1103,USD_TO_PLN
2017-01-13,4.1084,USD_TO_PLN
2017-01-16,4.1354,USD_TO_PLN
2017-01-17,4.0989,USD_TO_PLN
2017-01-18,4.087,USD_TO_PLN
2017-01-19,4.1014,USD_TO_PLN
2017-01-20,4.1005,USD_TO_PLN
2017-01-23,4.076,USD_TO_PLN
2017-01-24,4.0708,USD_TO_PLN
2017-01-25,4.0585,USD_TO_PLN
2017-01-26,4.059,USD_TO_PLN
2017-01-27,4.0595,USD_TO_PLN
2017-01-30,4.0472,USD_TO_PLN
2017-01-31,4.0446,USD_TO_PLN
2017-02-01,4.0071,USD_TO_PLN
2017-02-02,3.9835,USD_TO_PLN
2017-02-03,4.0014,USD_TO_PLN
2017-02-06,3.9892,USD_TO_PLN
2017-02-07,4.028,USD_TO_PLN
2017-02-08,4.0521,USD_TO_PLN
2017-02-09,4.0332,USD_TO_PLN
2017-02-10,4.0435,USD_TO_PLN
2017-02-13,4.0496,USD_TO_PLN
2017-02-14,4.0525,USD_TO_PLN
2017-02-15,4.0752,USD_TO_PLN
2017-02-16,4.0567,USD_TO_PLN
2017-02-17,4.0693,USD_TO_PLN
2017-02-20,4.0692,USD_TO_PLN
2017-02-21,4.0942,USD_TO_PLN
2017-02-22,4.0899,USD_TO_PLN
2017-02-23,4.084,USD_TO_PLN
2017-02-24,4.0681,USD_TO_PLN
2017-02-27,4.0745,USD_TO_PLN
2017-02-28,4.077,USD_TO_PLN
2017-03-01,4.0756,USD_TO_PLN
2017-03-02,4.0765,USD_TO_PLN
2017-03-03,4.0955,USD_TO_PLN
2017-03-06,4.0663,USD_TO_PLN
