date,rate,direction
2013-01-02,1.3262,EUR_TO_USD
2013-01-03,1.3102,EUR_TO_USD
2013-01-04,1.3012,EUR_TO_USD
2013-01-07,1.3039,EUR_TO_USD
2013-01-08,1.3086,EUR_TO_USD
2013-01-09,1.3056,EUR_TO_USD
2013-01-10,1.3113,EUR_TO_USD
2013-01-11,1.3274,EUR_TO_USD
2013-01-14,1.3341,EUR_TO_USD
2013-01-15,1.3327,EUR_TO_USD
2013-01-16,1.3277,EUR_TO_USD
2013-01-17,1.3368,EUR_TO_USD
2013-01-18,1.3324,EUR_TO_USD
2013-01-21,1.3323,EUR_TO_USD
2013-01-22,1.3317,EUR_TO_USD
2013-01-23,1.333,EUR_TO_USD
2013-01-24,1.3349,EUR_TO_USD
2013-01-25,1.3469,EUR_TO_USD
2013-01-28,1.3444,EUR_TO_USD
2013-01-29,1.3433,EUR_TO_USD
2013-01-30,1.3541,EUR_TO_USD
2013-01-31,1.355,EUR_TO_USD
2013-02-01,1.3644,EUR_TO_USD
2013-02-04,1.3552,EUR_TO_USD
2013-02-05,1.3537,EUR_TO_USD
2013-02-06,1.3517,EUR_TO_USD
2013-02-07,1.3546,EUR_TO_USD
2013-02-08,1.3374,EUR_TO_USD
2013-02-11,1.3391,EUR_TO_USD
2013-02-12,1.3438,EUR_TO_USD
2013-02-13,1.348,EUR_TO_USD
2013-02-14,1.3327,EUR_TO_USD
2013-02-15,1.3325,EUR_TO_USD
2013-02-18,1.3352,EUR_TO_USD
2013-02-19,1.3349,EUR_TO_USD
2013-02-20,1.337,EUR_TO_USD
2013-02-21,1.3186,EUR_TO_USD
2013-02-22,1.3186,EUR_TO_USD
2013-02-25,1.3304,EUR_TO_USD
2013-02-26,1.3077,EUR_TO_USD
2013-02-27,1.3097,EUR_TO_USD
2013-02-28,1.3129,EUR_TO_USD
2013-03-01,1.3,EUR_TO_USD
2013-03-04,1.3007,EUR_TO_USD
2013-03-05,1.3034,EUR_TO_USD
2013-03-06,1.3035,EUR_TO_USD
2013-03-07,1.301,EUR_TO_USD
2013-03-08,1.309,EUR_TO_USD
2013-03-11,1.2994,EUR_TO_USD
2013-03-12,1.3053,EUR_TO_USD
2013-03-13,1.2981,EUR_TO_USD
2013-03-14,1.2937,EUR_TO_USD
2013-03-15,1.3086,EUR_TO_USD
2013-03-18,1.2929,EUR_TO_USD
2013-03-19,1.2944,EUR_TO_USD
2013-03-20,1.2945,EUR_TO_USD
2013-03-21,1.291,EUR_TO_USD
2013-03-22,1.2948,EUR_TO_USD
2013-03-25,1.2935,EUR_TO_USD
2013-03-26,1.2861,EUR_TO_USD
2013-03-27,1.2768,EUR_TO_USD
2013-03-28,1.2805,EUR_TO_USD
2013-04-02,1.284,EUR_TO_USD
2013-04-03,1.2828,EUR_TO_USD
2013-04-04,1.2818,EUR_TO_USD
2013-04-05,1.2944,EUR_TO_USD
2013-04-08,1.3023,EUR_TO_USD
2013-04-09,1.304,EUR_TO_USD
2013-04-10,1.3086,EUR_TO_USD
2013-04-11,1.3119,EUR_TO_USD
2013-04-12,1.3052,EUR_TO_USD
2013-04-15,1.3081,EUR_TO_USD
2013-04-16,1.3129,EUR_TO_USD
2013-04-17,1.3129,EUR_TO_USD
2013-04-18,1.3045,EUR_TO_USD
2013-04-19,1.3115,EUR_TO_USD
2013-04-22,1.3037,EUR_TO_USD
2013-04-23,1.299,EUR_TO_USD
2013-04-24,1.3006,EUR_TO_USD
2013-04-25,1.308,EUR_TO_USD
2013-04-26,1.2999,EUR_TO_USD
2013-04-29,1.3113,EUR_TO_USD
2013-04-30,1.3072,EUR_TO_USD
2013-05-02,1.3191,EUR_TO_USD
2013-05-03,1.3114,EUR_TO_USD
2013-05-06,1.3107,EUR_TO_USD
2013-05-07,1.3107,EUR_TO_USD
2013-05-08,1.3135,EUR_TO_USD
2013-05-09,1.3142,EUR_TO_USD
2013-05-10,1.2988,EUR_TO_USD
2013-05-13,1.2973,EUR_TO_USD
2013-05-14,1.2977,EUR_TO_USD
2013-05-15,1.2864,EUR_TO_USD
2013-05-16,1.289,EUR_TO_USD
2013-05-17,1.2869,EUR_TO_USD
2013-05-20,1.2853,EUR_TO_USD
2013-05-21,1.2866,EUR_TO_USD
2013-05-22,1.2923,EUR_TO_USD
2013-05-23,1.2888,EUR_TO_USD
2013-05-24,1.2939,EUR_TO_USD
2013-05-27,1.2939,EUR_TO_USD
2013-05-28,1.2938,EUR_TO_USD
2013-05-29,1.2952,EUR_TO_USD
2013-05-30,1.2944,EUR_TO_USD
2013-05-31,1.3006,EUR_TO_USD
2013-06-03,1.3008,EUR_TO_USD
