date,rate,direction
2018-01-02,1.2065,EUR_TO_USD
2018-01-03,1.2023,EUR_TO_USD
2018-01-04,1.2065,EUR_TO_USD
2018-01-05,1.2045,EUR_TO_USD
2018-01-08,1.1973,EUR_TO_USD
2018-01-09,1.1932,EUR_TO_USD
2018-01-10,1.1992,EUR_TO_USD
2018-01-11,1.2017,EUR_TO_USD
2018-01-12,1.2137,EUR_TO_USD
2018-01-15,1.2277,EUR_TO_USD
2018-01-16,1.223,EUR_TO_USD
2018-01-17,1.2203,EUR_TO_USD
2018-01-18,1.2235,EUR_TO_USD
2018-01-19,1.2255,EUR_TO_USD
2018-01-22,1.2239,EUR_TO_USD
2018-01-23,1.2249,EUR_TO_USD
2018-01-24,1.2352,EUR_TO_USD
2018-01-25,1.2407,EUR_TO_USD
2018-01-26,1.2436,EUR_TO_USD
2018-01-29,1.2379,EUR_TO_USD
2018-01-30,1.2421,EUR_TO_USD
2018-01-31,1.2457,EUR_TO_USD
2018-02-01,1.2459,EUR_TO_USD
2018-02-02,1.2492,EUR_TO_USD
2018-02-05,1.244,EUR_TO_USD
2018-02-06,1.2329,EUR_TO_USD
2018-02-07,1.2338,EUR_TO_USD
2018-02-08,1.2252,EUR_TO_USD
2018-02-09,1.2273,EUR_TO_USD
2018-02-12,1.2263,EUR_TO_USD
2018-02-13,1.2333,EUR_TO_USD
2018-02-14,1.2348,EUR_TO_USD
2018-02-15,1.2493,EUR_TO_USD
2018-02-16,1.2464,EUR_TO_USD
2018-02-19,1.241,EUR_TO_USD
2018-02-20,1.234,EUR_TO_USD
2018-02-21,1.2312,EUR_TO_USD
2018-02-22,1.2276,EUR_TO_USD
2018-02-23,1.2299,EUR_TO_USD
2018-02-26,1.232,EUR_TO_USD
2018-02-27,1.2301,EUR_TO_USD
2018-02-28,1.2214,EUR_TO_USD
2018-03-01,1.2171,EUR_TO_USD
2018-03-02,1.2312,EUR_TO_USD
2018-03-05,1.2307,EUR_TO_USD
2018-03-06,1.2411,EUR_TO_USD
2018-03-07,1.2417,EUR_TO_USD
2018-03-08,1.2421,EUR_TO_USD
2018-03-09,1.2291,EUR_TO_USD
2018-03-12,1.2302,EUR_TO_USD
2018-03-13,1.2378,EUR_TO_USD
2018-03-14,1.2369,EUR_TO_USD
2018-03-15,1.2341,EUR_TO_USD
2018-03-16,1.2301,EUR_TO_USD
2018-03-19,1.2309,EUR_TO_USD
2018-03-20,1.2276,EUR_TO_USD
2018-03-21,1.2286,EUR_TO_USD
2018-03-22,1.2316,EUR_TO_USD
2018-03-23,1.2346,EUR_TO_USD
2018-03-26,1.2411,EUR_TO_USD
2018-03-27,1.2376,EUR_TO_USD
2018-03-28,1.2398,EUR_TO_USD
2018-03-29,1.2321,EUR_TO_USD
2018-04-03,1.2308,EUR_TO_USD
2018-04-04,1.2276,EUR_TO_USD
2018-04-05,1.226,EUR_TO_USD
2018-04-06,1.2234,EUR_TO_USD
2018-04-09,1.2304,EUR_TO_USD
2018-04-10,1.2361,EUR_TO_USD
2018-04-11,1.2384,EUR_TO_USD
2018-04-12,1.2323,EUR_TO_USD
2018-04-13,1.2317,EUR_TO_USD
2018-04-16,1.237,EUR_TO_USD
2018-04-17,1.2357,EUR_TO_USD
2018-04-18,1.2388,EUR_TO_USD
2018-04-19,1.2382,EUR_TO_USD
2018-04-20,1.2309,EUR_TO_USD
2018-04-23,1.2238,EUR_TO_USD
2018-04-24,1.2213,EUR_TO_USD
2018-04-25,1.2185,EUR_TO_USD
2018-04-26,1.2168,EUR_TO_USD
2018-04-27,1.207,EUR_TO_USD
2018-04-30,1.2079,EUR_TO_USD
2018-05-02,1.2007,EUR_TO_USD
2018-05-03,1.1992,EUR_TO_USD
2018-05-04,1.1969,EUR_TO_USD
2018-05-07,1.1902,EUR_TO_USD
2018-05-08,1.187,EUR_TO_USD
2018-05-09,1.1879,EUR_TO_USD
2018-05-10,1.1878,EUR_TO_USD
2018-05-11,1.1934,EUR_TO_USD
2018-05-14,1.1988,EUR_TO_USD
2018-05-15,1.1883,EUR_TO_USD
2018-05-16,1.1784,EUR_TO_USD
2018-05-17,1.1805,EUR_TO_USD
2018-05-18,1.1781,EUR_TO_USD
2018-05-21,1.1759,EUR_TO_USD
2018-05-22,1.1794,EUR_TO_USD
2018-05-23,1.1708,EUR_TO_USD
2018-05-24,1.1728,EUR_TO_USD
2018-05-25,1.1675,EUR_TO_USD
2018-05-28,1.1644,EUR_TO_USD
2018-05-29,1.1558,EUR_TO_USD
2018-05-30,1.1632,EUR_TO_USD
2018-05-31,1.1699,EUR_TO_USD
2018-06-01,1.1669,EUR_TO_USD
2018-06-04,1.1737,EUR_TO_USD
2018-06-05,1.1675,EUR_TO_USD
2018-06-06,1.1765,EUR_TO_USD
2018-06-07,1.1836,EUR_TO_USD
2018-06-08,1.1754,EUR_TO_USD
2018-06-11,1.179,EUR_TO_USD
2018-06-12,1.1788,EUR_TO_USD
2018-06-13,1.1764,EUR_TO_USD
2018-06-14,1.173,EUR_TO_USD
2018-06-15,1.1596,EUR_TO_USD
2018-06-18,1.1613,EUR_TO_USD
2018-06-19,1.1534,EUR_TO_USD
2018-06-20,1.1578,EUR_TO_USD
2018-06-21,1.1538,EUR_TO_USD
2018-06-22,1.1648,EUR_TO_USD
2018-06-25,1.17,EUR_TO_USD
2018-06-26,1.1672,EUR_TO_USD
2018-06-27,1.1616,EUR_TO_USD
2018-06-28,1.1583,EUR_TO_USD
2018-06-29,1.1658,EUR_TO_USD
2018-07-02,1.1639,EUR_TO_USD
2018-07-03,1.1665,EUR_TO_USD
2018-07-04,1.1642,EUR_TO_USD
2018-07-05,1.1709,EUR_TO_USD
2018-07-06,1.1724,EUR_TO_USD
2018-07-09,1.1789,EUR_TO_USD
2018-07-10,1.1713,EUR_TO_USD
2018-07-11,1.1735,EUR_TO_USD
2018-07-12,1.1658,EUR_TO_USD
2018-07-13,1.1643,EUR_TO_USD
2018-07-16,1.172,EUR_TO_USD
2018-07-17,1.1707,EUR_TO_USD
2018-07-18,1.1611,EUR_TO_USD
2018-07-19,1.1588,EUR_TO_USD
2018-07-20,1.167,EUR_TO_USD
2018-07-23,1.1716,EUR_TO_USD
2018-07-24,1.1706,EUR_TO_USD
2018-07-25,1.169,EUR_TO_USD
2018-07-26,1.1716,EUR_TO_USD
2018-07-27,1.1625,EUR_TO_USD
2018-07-30,1.1684,EUR_TO_USD
2018-07-31,1.1736,EUR_TO_USD
2018-08-01,1.1696,EUR_TO_USD
2018-08-02,1.1617,EUR_TO_USD
2018-08-03,1.1588,EUR_TO_USD
2018-08-06,1.1543,EUR_TO_USD
2018-08-07,1.1602,EUR_TO_USD
2018-08-08,1.1589,EUR_TO_USD
2018-08-09,1.1593,EUR_TO_USD
2018-08-10,1.1456,EUR_TO_USD
2018-08-13,1.1403,EUR_TO_USD
2018-08-14,1.1406,EUR_TO_USD
2018-08-15,1.1321,EUR_TO_USD
2018-08-16,1.137,EUR_TO_USD
2018-08-17,1.1391,EUR_TO_USD
2018-08-20,1.142,EUR_TO_USD
2018-08-21,1.1502,EUR_TO_USD
2018-08-22,1.1616,EUR_TO_USD
2018-08-23,1.1579,EUR_TO_USD
2018-08-24,1.1588,EUR_TO_USD
2018-08-27,1.1633,EUR_TO_USD
2018-08-28,1.171,EUR_TO_USD
2018-08-29,1.166,EUR_TO_USD
2018-08-30,1.1692,EUR_TO_USD
2018-08-31,1.1651,EUR_TO_USD
2018-09-03,1.1609,EUR_TO_USD
2018-09-04,1.1562,EUR_TO_USD
2018-09-05,1.1582,EUR_TO_USD
2018-09-06,1.1634,EUR_TO_USD
2018-09-07,1.1615,EUR_TO_USD
2018-09-10,1.1571,EUR_TO_USD
2018-09-11,1.1574,EUR_TO_USD
2018-09-12,1.1585,EUR_TO_USD
2018-09-13,1.162,EUR_TO_USD
2018-09-14,1.1689,EUR_TO_USD
2018-09-17,1.1671,EUR_TO_USD
2018-09-18,1.1697,EUR_TO_USD
2018-09-19,1.1667,EUR_TO_USD
2018-09-20,1.1769,EUR_TO_USD
2018-09-21,1.1759,EUR_TO_USD
2018-09-24,1.1773,EUR_TO_USD
2018-09-25,1.1777,EUR_TO_USD
2018-09-26,1.1737,EUR_TO_USD
2018-09-27,1.1707,EUR_TO_USD
2018-09-28,1.1576,EUR_TO_USD
2018-10-01,1.1606,EUR_TO_USD
2018-10-02,1.1543,EUR_TO_USD
2018-10-03,1.1548,EUR_TO_USD
2018-10-04,1.1502,EUR_TO_USD
2018-10-05,1.1506,EUR_TO_USD
2018-10-08,1.1478,EUR_TO_USD
2018-10-09,1.1435,EUR_TO_USD
2018-10-10,1.15,EUR_TO_USD
2018-10-11,1.1575,EUR_TO_USD
2018-10-12,1.1574,EUR_TO_USD
2018-10-15,1.1581,EUR_TO_USD
2018-10-16,1.1587,EUR_TO_USD
2018-10-17,1.153,EUR_TO_USD
2018-10-18,1.1505,EUR_TO_USD
2018-10-19,1.147,EUR_TO_USD
2018-10-22,1.1494,EUR_TO_USD
2018-10-23,1.1478,EUR_TO_USD
2018-10-24,1.1389,EUR_TO_USD
2018-10-25,1.1416,EUR_TO_USD
2018-10-26,1.1345,EUR_TO_USD
2018-10-29,1.1381,EUR_TO_USD
2018-10-30,1.1372,EUR_TO_USD
2018-10-31,1.1318,EUR_TO_USD
2018-11-01,1.1393,EUR_TO_USD
2018-11-02,1.1417,EUR_TO_USD
2018-11-05,1.137,EUR_TO_USD
2018-11-06,1.1428,EUR_TO_USD
2018-11-07,1.1487,EUR_TO_USD
2018-11-08,1.1424,EUR_TO_USD
2018-11-09,1.1346,EUR_TO_USD
2018-11-12,1.1265,EUR_TO_USD
2018-11-13,1.1261,EUR_TO_USD
2018-11-14,1.1296,EUR_TO_USD
2018-11-15,1.1305,EUR_TO_USD
2018-11-16,1.1346,EUR_TO_USD
2018-11-19,1.1427,EUR_TO_USD
2018-11-20,1.1421,EUR_TO_USD
2018-11-21,1.1409,EUR_TO_USD
2018-11-22,1.1403,EUR_TO_USD
2018-11-23,1.1352,EUR_TO_USD
2018-11-26,1.1363,EUR_TO_USD
2018-11-27,1.1328,EUR_TO_USD
2018-11-28,1.1284,EUR_TO_USD
2018-11-29,1.1387,EUR_TO_USD
2018-11-30,1.1359,EUR_TO_USD
2018-12-03,1.1332,EUR_TO_USD
2018-12-04,1.1409,EUR_TO_USD
2018-12-05,1.1354,EUR_TO_USD
2018-12-06,1.1351,EUR_TO_USD
2018-12-07,1.1371,EUR_TO_USD
2018-12-10,1.1425,EUR_TO_USD
2018-12-11,1.1379,EUR_TO_USD
2018-12-12,1.1346,EUR_TO_USD
2018-12-13,1.1371,EUR_TO_USD
2018-12-14,1.1285,EUR_TO_USD
2018-12-17,1.1341,EUR_TO_USD
2018-12-18,1.1377,EUR_TO_USD
2018-12-19,1.1405,EUR_TO_USD
2018-12-20,1.1451,EUR_TO_USD
2018-12-21,1.1414,EUR_TO_USD
2018-12-24,1.1408,EUR_TO_USD
2018-12-27,1.1377,EUR_TO_USD
2018-12-28,1.1454,EUR_TO_USD
2018-12-31,1.145,EUR_TO_USD
