date,rate,direction
2021-01-04,0.7703,AUD_TO_USD
2021-01-05,0.7701,AUD_TO_USD
2021-01-06,0.7766,AUD_TO_USD
2021-01-07,0.7795,AUD_TO_USD
2021-01-08,0.7769,AUD_TO_USD
2021-01-11,0.7697,AUD_TO_USD
2021-01-12,0.7691,AUD_TO_USD
2021-01-13,0.7763,AUD_TO_USD
2021-01-14,0.7751,AUD_TO_USD
2021-01-15,0.7766,AUD_TO_USD
2021-01-18,0.7685,AUD_TO_USD
2021-01-19,0.7718,AUD_TO_USD
2021-01-20,0.7722,AUD_TO_USD
2021-01-21,0.7771,AUD_TO_USD
2021-01-22,0.7746,AUD_TO_USD
2021-01-25,0.7738,AUD_TO_USD
2021-01-27,0.7736,AUD_TO_USD
2021-01-28,0.7628,AUD_TO_USD
2021-01-29,0.7645,AUD_TO_USD
2021-02-01,0.7652,AUD_TO_USD
2021-02-02,0.7623,AUD_TO_USD
2021-02-03,0.7613,AUD_TO_USD
2021-02-04,0.7624,AUD_TO_USD
2021-02-05,0.7593,AUD_TO_USD
2021-02-08,0.7673,AUD_TO_USD
2021-02-09,0.7727,AUD_TO_USD
2021-02-10,0.774,AUD_TO_USD
2021-02-11,0.7735,AUD_TO_USD
2021-02-12,0.7745,AUD_TO_USD
2021-02-15,0.7782,AUD_TO_USD
2021-02-16,0.7796,AUD_TO_USD
2021-02-17,0.7753,AUD_TO_USD
2021-02-18,0.7754,AUD_TO_USD
2021-02-19,0.777,AUD_TO_USD
2021-02-22,0.7876,AUD_TO_USD
2021-02-23,0.7923,AUD_TO_USD
2021-02-24,0.7913,AUD_TO_USD
2021-02-25,0.797,AUD_TO_USD
2021-02-26,0.7829,AUD_TO_USD
2021-03-01,0.7745,AUD_TO_USD
2021-03-02,0.7755,AUD_TO_USD
2021-03-03,0.7822,AUD_TO_USD
2021-03-04,0.7793,AUD_TO_USD
2021-03-05,0.7709,AUD_TO_USD
2021-03-08,0.7702,AUD_TO_USD
2021-03-09,0.7663,AUD_TO_USD
2021-03-10,0.7684,AUD_TO_USD
2021-03-11,0.7747,AUD_TO_USD
2021-03-12,0.7785,AUD_TO_USD
2021-03-15,0.7749,AUD_TO_USD
2021-03-16,0.7753,AUD_TO_USD
2021-03-17,0.7737,AUD_TO_USD
2021-03-18,0.7827,AUD_TO_USD
2021-03-19,0.7753,AUD_TO_USD
2021-03-22,0.7726,AUD_TO_USD
2021-03-23,0.77,AUD_TO_USD
2021-03-24,0.7601,AUD_TO_USD
2021-03-25,0.76,AUD_TO_USD
2021-03-26,0.7613,AUD_TO_USD
2021-03-29,0.7631,AUD_TO_USD
2021-03-30,0.7652,AUD_TO_USD
2021-03-31,0.7602,AUD_TO_USD
2021-04-01,0.7543,AUD_TO_USD
2021-04-06,0.7648,AUD_TO_USD
2021-04-07,0.766,AUD_TO_USD
2021-04-08,0.7638,AUD_TO_USD
2021-04-09,0.7614,AUD_TO_USD
2021-04-12,0.7605,AUD_TO_USD
2021-04-13,0.7604,AUD_TO_USD
2021-04-14,0.7672,AUD_TO_USD
2021-04-15,0.7716,AUD_TO_USD
2021-04-16,0.7745,AUD_TO_USD
2021-04-19,0.7738,AUD_TO_USD
2021-04-20,0.7803,AUD_TO_USD
2021-04-21,0.7715,AUD_TO_USD
2021-04-22,0.7745,AUD_TO_USD
2021-04-23,0.7733,AUD_TO_USD
2021-04-26,0.7771,AUD_TO_USD
2021-04-27,0.7799,AUD_TO_USD
2021-04-28,0.7745,AUD_TO_USD
2021-04-29,0.7796,AUD_TO_USD
2021-04-30,0.7776,AUD_TO_USD
2021-05-03,0.7714,AUD_TO_USD
2021-05-04,0.7743,AUD_TO_USD
2021-05-05,0.7725,AUD_TO_USD
2021-05-06,0.7741,AUD_TO_USD
2021-05-07,0.7777,AUD_TO_USD
2021-05-10,0.7856,AUD_TO_USD
2021-05-11,0.7839,AUD_TO_USD
2021-05-12,0.7795,AUD_TO_USD
2021-05-13,0.7709,AUD_TO_USD
2021-05-14,0.7736,AUD_TO_USD
2021-05-17,0.7751,AUD_TO_USD
2021-05-18,0.7787,AUD_TO_USD
2021-05-19,0.7791,AUD_TO_USD
2021-05-20,0.7749,AUD_TO_USD
2021-05-21,0.7756,AUD_TO_USD
2021-05-24,0.7739,AUD_TO_USD
2021-05-25,0.7753,AUD_TO_USD
2021-05-26,0.7787,AUD_TO_USD
2021-05-27,0.7748,AUD_TO_USD
2021-05-28,0.7727,AUD_TO_USD
2021-05-31,0.7725,AUD_TO_USD
2021-06-01,0.7744,AUD_TO_USD
2021-06-02,0.7742,AUD_TO_USD
2021-06-03,0.7733,AUD_TO_USD
2021-06-04,0.7653,AUD_TO_USD
2021-06-07,0.7734,AUD_TO_USD
2021-06-08,0.7743,AUD_TO_USD
2021-06-09,0.774,AUD_TO_USD
2021-06-10,0.7737,AUD_TO_USD
2021-06-11,0.7754,AUD_TO_USD
2021-06-15,0.7716,AUD_TO_USD
2021-06-16,0.7694,AUD_TO_USD
2021-06-17,0.7632,AUD_TO_USD
2021-06-18,0.7537,AUD_TO_USD
2021-06-21,0.75,AUD_TO_USD
2021-06-22,0.7509,AUD_TO_USD
2021-06-23,0.7545,AUD_TO_USD
