date,rate,direction
2019-01-02,3.7619,USD_TO_PLN
2019-01-03,3.7827,USD_TO_PLN
2019-01-04,3.772,USD_TO_PLN
2019-01-07,3.7575,USD_TO_PLN
2019-01-08,3.7559,USD_TO_PLN
2019-01-09,3.7509,USD_TO_PLN
2019-01-10,3.736,USD_TO_PLN
2019-01-11,3.7289,USD_TO_PLN
2019-01-14,3.7458,USD_TO_PLN
2019-01-15,3.7542,USD_TO_PLN
2019-01-16,3.7619,USD_TO_PLN
2019-01-17,3.7615,USD_TO_PLN
2019-01-18,3.7694,USD_TO_PLN
2019-01-21,3.7751,USD_TO_PLN
2019-01-22,3.7727,USD_TO_PLN
2019-01-23,3.7747,USD_TO_PLN
2019-01-24,3.7844,USD_TO_PLN
2019-01-25,3.7893,USD_TO_PLN
2019-01-28,3.7592,USD_TO_PLN
2019-01-29,3.7563,USD_TO_PLN
2019-01-30,3.7577,USD_TO_PLN
2019-01-31,3.7271,USD_TO_PLN
2019-02-01,3.7243,USD_TO_PLN
2019-02-04,3.7408,USD_TO_PLN
2019-02-05,3.7542,USD_TO_PLN
2019-02-06,3.7706,USD_TO_PLN
2019-02-07,3.7919,USD_TO_PLN
2019-02-08,3.804,USD_TO_PLN
2019-02-11,3.819,USD_TO_PLN
2019-02-12,3.838,USD_TO_PLN
2019-02-13,3.8261,USD_TO_PLN
2019-02-14,3.8516,USD_TO_PLN
2019-02-15,3.8326,USD_TO_PLN
2019-02-18,3.8286,USD_TO_PLN
2019-02-19,3.8311,USD_TO_PLN
2019-02-20,3.8221,USD_TO_PLN
2019-02-21,3.8247,USD_TO_PLN
2019-02-22,3.8242,USD_TO_PLN
2019-02-25,3.8241,USD_TO_PLN
2019-02-26,3.8124,USD_TO_PLN
2019-02-27,3.7886,USD_TO_PLN
2019-02-28,3.7853,USD_TO_PLN
2019-03-01,3.792,USD_TO_PLN
2019-03-04,3.7893,USD_TO_PLN
2019-03-05,3.7977,USD_TO_PLN
2019-03-06,3.8038,USD_TO_PLN
2019-03-07,3.8038,USD_TO_PLN
2019-03-08,3.8409,USD_TO_PLN
2019-03-11,3.8199,USD_TO_PLN
2019-03-12,3.8116,USD_TO_PLN
2019-03-13,3.8077,USD_TO_PLN
2019-03-14,3.8018,USD_TO_PLN
2019-03-15,3.8014,USD_TO_PLN
2019-03-18,3.7876,USD_TO_PLN
2019-03-19,3.7823,USD_TO_PLN
2019-03-20,3.7767,USD_TO_PLN
2019-03-21,3.7581,USD_TO_PLN
