date,rate,direction
2012-01-02,1.2935,EUR_TO_USD
2012-01-03,1.3014,EUR_TO_USD
2012-01-04,1.2948,EUR_TO_USD
2012-01-05,1.2832,EUR_TO_USD
2012-01-06,1.2776,EUR_TO_USD
2012-01-09,1.2728,EUR_TO_USD
2012-01-10,1.2808,EUR_TO_USD
2012-01-11,1.2718,EUR_TO_USD
2012-01-12,1.2736,EUR_TO_USD
2012-01-13,1.2771,EUR_TO_USD
2012-01-16,1.2669,EUR_TO_USD
2012-01-17,1.279,EUR_TO_USD
2012-01-18,1.2831,EUR_TO_USD
2012-01-19,1.2911,EUR_TO_USD
2012-01-20,1.2902,EUR_TO_USD
2012-01-23,1.3017,EUR_TO_USD
2012-01-24,1.3003,EUR_TO_USD
2012-01-25,1.2942,EUR_TO_USD
2012-01-26,1.3145,EUR_TO_USD
2012-01-27,1.3145,EUR_TO_USD
2012-01-30,1.311,EUR_TO_USD
2012-01-31,1.3176,EUR_TO_USD
2012-02-01,1.3175,EUR_TO_USD
2012-02-02,1.3094,EUR_TO_USD
2012-02-03,1.316,EUR_TO_USD
2012-02-06,1.3042,EUR_TO_USD
2012-02-07,1.3113,EUR_TO_USD
2012-02-08,1.3274,EUR_TO_USD
2012-02-09,1.3288,EUR_TO_USD
2012-02-10,1.3189,EUR_TO_USD
2012-02-13,1.3254,EUR_TO_USD
2012-02-14,1.3169,EUR_TO_USD
2012-02-15,1.3092,EUR_TO_USD
2012-02-16,1.2982,EUR_TO_USD
2012-02-17,1.3159,EUR_TO_USD
2012-02-20,1.3266,EUR_TO_USD
2012-02-21,1.3222,EUR_TO_USD
2012-02-22,1.323,EUR_TO_USD
2012-02-23,1.33,EUR_TO_USD
2012-02-24,1.3412,EUR_TO_USD
2012-02-27,1.3388,EUR_TO_USD
2012-02-28,1.3454,EUR_TO_USD
2012-02-29,1.3443,EUR_TO_USD
2012-03-01,1.3312,EUR_TO_USD
2012-03-02,1.3217,EUR_TO_USD
2012-03-05,1.322,EUR_TO_USD
2012-03-06,1.3153,EUR_TO_USD
2012-03-07,1.312,EUR_TO_USD
2012-03-08,1.3242,EUR_TO_USD
2012-03-09,1.3191,EUR_TO_USD
2012-03-12,1.3119,EUR_TO_USD
2012-03-13,1.3057,EUR_TO_USD
2012-03-14,1.3062,EUR_TO_USD
2012-03-15,1.3057,EUR_TO_USD
2012-03-16,1.3116,EUR_TO_USD
2012-03-19,1.315,EUR_TO_USD
2012-03-20,1.3198,EUR_TO_USD
2012-03-21,1.3225,EUR_TO_USD
2012-03-22,1.3167,EUR_TO_USD
2012-03-23,1.3242,EUR_TO_USD
2012-03-26,1.3276,EUR_TO_USD
2012-03-27,1.3333,EUR_TO_USD
2012-03-28,1.3337,EUR_TO_USD
2012-03-29,1.3272,EUR_TO_USD
2012-03-30,1.3356,EUR_TO_USD
2012-04-02,1.3319,EUR_TO_USD
2012-04-03,1.3315,EUR_TO_USD
2012-04-04,1.3142,EUR_TO_USD
2012-04-05,1.3068,EUR_TO_USD
2012-04-10,1.3114,EUR_TO_USD
2012-04-11,1.3131,EUR_TO_USD
2012-04-12,1.3153,EUR_TO_USD
2012-04-13,1.3148,EUR_TO_USD
2012-04-16,1.3024,EUR_TO_USD
2012-04-17,1.3132,EUR_TO_USD
2012-04-18,1.3093,EUR_TO_USD
2012-04-19,1.3086,EUR_TO_USD
2012-04-20,1.3192,EUR_TO_USD
2012-04-23,1.3131,EUR_TO_USD
2012-04-24,1.3161,EUR_TO_USD
2012-04-25,1.3206,EUR_TO_USD
2012-04-26,1.3215,EUR_TO_USD
2012-04-27,1.3229,EUR_TO_USD
2012-04-30,1.3214,EUR_TO_USD
2012-05-02,1.3131,EUR_TO_USD
2012-05-03,1.3123,EUR_TO_USD
2012-05-04,1.3132,EUR_TO_USD
2012-05-07,1.3033,EUR_TO_USD
2012-05-08,1.3025,EUR_TO_USD
2012-05-09,1.295,EUR_TO_USD
2012-05-10,1.2961,EUR_TO_USD
2012-05-11,1.2944,EUR_TO_USD
2012-05-14,1.2863,EUR_TO_USD
2012-05-15,1.2843,EUR_TO_USD
2012-05-16,1.2738,EUR_TO_USD
2012-05-17,1.2682,EUR_TO_USD
2012-05-18,1.2721,EUR_TO_USD
2012-05-21,1.275,EUR_TO_USD
2012-05-22,1.2768,EUR_TO_USD
2012-05-23,1.2659,EUR_TO_USD
2012-05-24,1.2557,EUR_TO_USD
2012-05-25,1.2546,EUR_TO_USD
2012-05-28,1.2566,EUR_TO_USD
2012-05-29,1.2523,EUR_TO_USD
2012-05-30,1.2438,EUR_TO_USD
2012-05-31,1.2403,EUR_TO_USD
2012-06-01,1.2322,EUR_TO_USD
2012-06-04,1.2437,EUR_TO_USD
2012-06-05,1.2429,EUR_TO_USD
2012-06-06,1.2485,EUR_TO_USD
2012-06-07,1.2595,EUR_TO_USD
2012-06-08,1.2468,EUR_TO_USD
2012-06-11,1.2544,EUR_TO_USD
2012-06-12,1.2492,EUR_TO_USD
2012-06-13,1.2534,EUR_TO_USD
2012-06-14,1.2551,EUR_TO_USD
2012-06-15,1.2596,EUR_TO_USD
2012-06-18,1.2618,EUR_TO_USD
2012-06-19,1.2619,EUR_TO_USD
2012-06-20,1.2704,EUR_TO_USD
2012-06-21,1.267,EUR_TO_USD
2012-06-22,1.2539,EUR_TO_USD
2012-06-25,1.2488,EUR_TO_USD
2012-06-26,1.2475,EUR_TO_USD
2012-06-27,1.2478,EUR_TO_USD
2012-06-28,1.2418,EUR_TO_USD
