date,rate,direction
2013-01-02,3.066,USD_TO_PLN
2013-01-03,3.1005,USD_TO_PLN
2013-01-04,3.17,USD_TO_PLN
2013-01-07,3.1618,USD_TO_PLN
2013-01-08,3.1457,USD_TO_PLN
2013-01-09,3.1516,USD_TO_PLN
2013-01-10,3.1121,USD_TO_PLN
2013-01-11,3.089,USD_TO_PLN
2013-01-14,3.0828,USD_TO_PLN
2013-01-15,3.075,USD_TO_PLN
2013-01-16,3.1097,USD_TO_PLN
2013-01-17,3.0853,USD_TO_PLN
2013-01-18,3.0925,USD_TO_PLN
2013-01-21,3.1351,USD_TO_PLN
2013-01-22,3.1341,USD_TO_PLN
2013-01-23,3.1195,USD_TO_PLN
2013-01-24,3.1503,USD_TO_PLN
2013-01-25,3.1186,USD_TO_PLN
2013-01-28,3.1074,USD_TO_PLN
2013-01-29,3.1229,USD_TO_PLN
2013-01-30,3.0938,USD_TO_PLN
2013-01-31,3.0874,USD_TO_PLN
2013-02-01,3.0744,USD_TO_PLN
2013-02-04,3.0563,USD_TO_PLN
2013-02-05,3.0831,USD_TO_PLN
2013-02-06,3.0868,USD_TO_PLN
2013-02-07,3.0886,USD_TO_PLN
2013-02-08,3.1056,USD_TO_PLN
2013-02-11,3.0991,USD_TO_PLN
2013-02-12,3.1159,USD_TO_PLN
2013-02-13,3.1012,USD_TO_PLN
2013-02-14,3.1209,USD_TO_PLN
2013-02-15,3.1398,USD_TO_PLN
2013-02-18,3.141,USD_TO_PLN
2013-02-19,3.136,USD_TO_PLN
2013-02-20,3.1002,USD_TO_PLN
2013-02-21,3.1633,USD_TO_PLN
2013-02-22,3.1443,USD_TO_PLN
2013-02-25,3.1412,USD_TO_PLN
2013-02-26,3.1733,USD_TO_PLN
2013-02-27,3.1841,USD_TO_PLN
2013-02-28,3.1679,USD_TO_PLN
2013-03-01,3.1769,USD_TO_PLN
2013-03-04,3.1837,USD_TO_PLN
2013-03-05,3.1665,USD_TO_PLN
2013-03-06,3.166,USD_TO_PLN
2013-03-07,3.1808,USD_TO_PLN
2013-03-08,3.169,USD_TO_PLN
2013-03-11,3.1828,USD_TO_PLN
2013-03-12,3.1887,USD_TO_PLN
2013-03-13,3.1863,USD_TO_PLN
2013-03-14,3.2,USD_TO_PLN
2013-03-15,3.1868,USD_TO_PLN
2013-03-18,3.2015,USD_TO_PLN
2013-03-19,3.2055,USD_TO_PLN
2013-03-20,3.2169,USD_TO_PLN
2013-03-21,3.2387,USD_TO_PLN
2013-03-22,3.2361,USD_TO_PLN
2013-03-25,3.195,USD_TO_PLN
2013-03-26,3.2427,USD_TO_PLN
2013-03-27,3.2635,USD_TO_PLN
2013-03-28,3.2773,USD_TO_PLN
2013-03-29,3.259,USD_TO_PLN
2013-04-02,3.2552,USD_TO_PLN
2013-04-03,3.2693,USD_TO_PLN
2013-04-04,3.275,USD_TO_PLN
2013-04-05,3.2358,USD_TO_PLN
2013-04-08,3.1893,USD_TO_PLN
2013-04-09,3.1696,USD_TO_PLN
2013-04-10,3.1405,USD_TO_PLN
2013-04-11,3.1382,USD_TO_PLN
2013-04-12,3.1537,USD_TO_PLN
2013-04-15,3.1502,USD_TO_PLN
2013-04-16,3.1559,USD_TO_PLN
2013-04-17,3.1159,USD_TO_PLN
2013-04-18,3.1529,USD_TO_PLN
2013-04-19,3.1409,USD_TO_PLN
2013-04-22,3.1448,USD_TO_PLN
2013-04-23,3.1811,USD_TO_PLN
2013-04-24,3.1823,USD_TO_PLN
2013-04-25,3.1792,USD_TO_PLN
2013-04-26,3.1943,USD_TO_PLN
2013-04-29,3.1712,USD_TO_PLN
2013-04-30,3.1721,USD_TO_PLN
2013-05-02,3.1492,USD_TO_PLN
2013-05-06,3.1646,USD_TO_PLN
2013-05-07,3.1767,USD_TO_PLN
2013-05-08,3.1609,USD_TO_PLN
2013-05-09,3.1392,USD_TO_PLN
2013-05-10,3.1861,USD_TO_PLN
2013-05-13,3.2051,USD_TO_PLN
2013-05-14,3.1998,USD_TO_PLN
2013-05-15,3.234,USD_TO_PLN
2013-05-16,3.2521,USD_TO_PLN
2013-05-17,3.252,USD_TO_PLN
2013-05-20,3.238,USD_TO_PLN
2013-05-21,3.249,USD_TO_PLN
2013-05-22,3.2322,USD_TO_PLN
2013-05-23,3.2587,USD_TO_PLN
2013-05-24,3.24,USD_TO_PLN
2013-05-27,3.2416,USD_TO_PLN
2013-05-28,3.2465,USD_TO_PLN
2013-05-29,3.2831,USD_TO_PLN
2013-05-31,3.2953,USD_TO_PLN
2013-06-03,3.2865,USD_TO_PLN
2013-06-04,3.2524,USD_TO_PLN
2013-06-05,3.2421,USD_TO_PLN
2013-06-06,3.2564,USD_TO_PLN
2013-06-07,3.2545,USD_TO_PLN
2013-06-10,3.221,USD_TO_PLN
2013-06-11,3.2201,USD_TO_PLN
2013-06-12,3.2002,USD_TO_PLN
2013-06-13,3.2,USD_TO_PLN
2013-06-14,3.1654,USD_TO_PLN
2013-06-17,3.1719,USD_TO_PLN
2013-06-18,3.1682,USD_TO_PLN
2013-06-19,3.1777,USD_TO_PLN
2013-06-20,3.2693,USD_TO_PLN
2013-06-21,3.2743,USD_TO_PLN
2013-06-24,3.3137,USD_TO_PLN
2013-06-25,3.284,USD_TO_PLN
2013-06-26,3.3239,USD_TO_PLN
2013-06-27,3.3241,USD_TO_PLN
2013-06-28,3.3175,USD_TO_PLN
2013-07-01,3.321,USD_TO_PLN
2013-07-02,3.3222,USD_TO_PLN
2013-07-03,3.3516,USD_TO_PLN
2013-07-04,3.3246,USD_TO_PLN
2013-07-05,3.3245,USD_TO_PLN
2013-07-08,3.3576,USD_TO_PLN
2013-07-09,3.3588,USD_TO_PLN
2013-07-10,3.3724,USD_TO_PLN
2013-07-11,3.3225,USD_TO_PLN
2013-07-12,3.3201,USD_TO_PLN
2013-07-15,3.2955,USD_TO_PLN
2013-07-16,3.2735,USD_TO_PLN
2013-07-17,3.241,USD_TO_PLN
2013-07-18,3.2362,USD_TO_PLN
2013-07-19,3.2348,USD_TO_PLN
2013-07-22,3.2142,USD_TO_PLN
2013-07-23,3.2001,USD_TO_PLN
2013-07-24,3.18,USD_TO_PLN
2013-07-25,3.2143,USD_TO_PLN
2013-07-26,3.1831,USD_TO_PLN
2013-07-29,3.1859,USD_TO_PLN
2013-07-30,3.1798,USD_TO_PLN
2013-07-31,3.1929,USD_TO_PLN
2013-08-01,3.1961,USD_TO_PLN
2013-08-02,3.2201,USD_TO_PLN
2013-08-05,3.1771,USD_TO_PLN
2013-08-06,3.1744,USD_TO_PLN
