date,rate,direction
2021-01-04,3.6998,USD_TO_PLN
2021-01-05,3.7031,USD_TO_PLN
2021-01-07,3.6656,USD_TO_PLN
2021-01-08,3.6919,USD_TO_PLN
2021-01-11,3.7271,USD_TO_PLN
2021-01-12,3.7188,USD_TO_PLN
2021-01-13,3.7142,USD_TO_PLN
2021-01-14,3.7323,USD_TO_PLN
2021-01-15,3.7466,USD_TO_PLN
2021-01-18,3.7699,USD_TO_PLN
2021-01-19,3.7416,USD_TO_PLN
2021-01-20,3.7303,USD_TO_PLN
2021-01-21,3.7312,USD_TO_PLN
2021-01-22,3.7255,USD_TO_PLN
2021-01-25,3.7402,USD_TO_PLN
2021-01-26,3.7512,USD_TO_PLN
2021-01-27,3.7507,USD_TO_PLN
2021-01-28,3.7566,USD_TO_PLN
2021-01-29,3.746,USD_TO_PLN
2021-02-01,3.7323,USD_TO_PLN
2021-02-02,3.7311,USD_TO_PLN
2021-02-03,3.7352,USD_TO_PLN
2021-02-04,3.7509,USD_TO_PLN
2021-02-05,3.7554,USD_TO_PLN
2021-02-08,3.7301,USD_TO_PLN
2021-02-09,3.6972,USD_TO_PLN
2021-02-10,3.6973,USD_TO_PLN
2021-02-11,3.7117,USD_TO_PLN
2021-02-12,3.7186,USD_TO_PLN
2021-02-15,3.6949,USD_TO_PLN
2021-02-16,3.694,USD_TO_PLN
2021-02-17,3.7287,USD_TO_PLN
2021-02-18,3.7152,USD_TO_PLN
2021-02-19,3.6997,USD_TO_PLN
2021-02-22,3.7135,USD_TO_PLN
2021-02-23,3.7117,USD_TO_PLN
2021-02-24,3.7145,USD_TO_PLN
2021-02-25,3.6943,USD_TO_PLN
2021-02-26,3.7247,USD_TO_PLN
2021-03-01,3.7572,USD_TO_PLN
2021-03-02,3.7765,USD_TO_PLN
2021-03-03,3.7509,USD_TO_PLN
2021-03-04,3.7851,USD_TO_PLN
2021-03-05,3.8393,USD_TO_PLN
2021-03-08,3.8665,USD_TO_PLN
2021-03-09,3.8507,USD_TO_PLN
2021-03-10,3.842,USD_TO_PLN
2021-03-11,3.8287,USD_TO_PLN
2021-03-12,3.8521,USD_TO_PLN
2021-03-15,3.8429,USD_TO_PLN
2021-03-16,3.8519,USD_TO_PLN
2021-03-17,3.8676,USD_TO_PLN
2021-03-18,3.8705,USD_TO_PLN
2021-03-19,3.8865,USD_TO_PLN
2021-03-22,3.8768,USD_TO_PLN
2021-03-23,3.8746,USD_TO_PLN
2021-03-24,3.9098,USD_TO_PLN
2021-03-25,3.9253,USD_TO_PLN
2021-03-26,3.9307,USD_TO_PLN
2021-03-29,3.957,USD_TO_PLN
2021-03-30,3.9604,USD_TO_PLN
2021-03-31,3.9676,USD_TO_PLN
2021-04-01,3.9428,USD_TO_PLN
2021-04-02,3.8986,USD_TO_PLN
2021-04-06,3.8973,USD_TO_PLN
2021-04-07,3.8611,USD_TO_PLN
2021-04-08,3.8365,USD_TO_PLN
2021-04-09,3.8208,USD_TO_PLN
2021-04-12,3.8144,USD_TO_PLN
2021-04-13,3.8342,USD_TO_PLN
2021-04-14,3.8065,USD_TO_PLN
2021-04-15,3.8014,USD_TO_PLN
2021-04-16,3.7978,USD_TO_PLN
2021-04-19,3.7816,USD_TO_PLN
2021-04-20,3.7737,USD_TO_PLN
2021-04-21,3.795,USD_TO_PLN
2021-04-22,3.7885,USD_TO_PLN
2021-04-23,3.7855,USD_TO_PLN
2021-04-26,3.7657,USD_TO_PLN
2021-04-27,3.7826,USD_TO_PLN
2021-04-28,3.7939,USD_TO_PLN
2021-04-29,3.7786,USD_TO_PLN
2021-04-30,3.7746,USD_TO_PLN
2021-05-04,3.794,USD_TO_PLN
2021-05-05,3.8136,USD_TO_PLN
2021-05-06,3.8066,USD_TO_PLN
2021-05-07,3.7861,USD_TO_PLN
2021-05-10,3.7493,USD_TO_PLN
2021-05-11,3.7514,USD_TO_PLN
2021-05-12,3.7456,USD_TO_PLN
2021-05-13,3.7675,USD_TO_PLN
2021-05-14,3.7374,USD_TO_PLN
2021-05-17,3.7288,USD_TO_PLN
2021-05-18,3.705,USD_TO_PLN
2021-05-19,3.7087,USD_TO_PLN
2021-05-20,3.7077,USD_TO_PLN
2021-05-21,3.6778,USD_TO_PLN
2021-05-24,3.6795,USD_TO_PLN
2021-05-25,3.6549,USD_TO_PLN
2021-05-26,3.6691,USD_TO_PLN
2021-05-27,3.6929,USD_TO_PLN
2021-05-28,3.6766,USD_TO_PLN
2021-05-31,3.6724,USD_TO_PLN
2021-06-01,3.659,USD_TO_PLN
2021-06-02,3.6659,USD_TO_PLN
2021-06-04,3.6931,USD_TO_PLN
