date,rate,direction
2016-01-04,0.7223,AUD_TO_USD
2016-01-05,0.721,AUD_TO_USD
2016-01-06,0.7123,AUD_TO_USD
2016-01-07,0.7041,AUD_TO_USD
2016-01-08,0.7061,AUD_TO_USD
2016-01-11,0.6976,AUD_TO_USD
2016-01-12,0.698,AUD_TO_USD
2016-01-13,0.7033,AUD_TO_USD
2016-01-14,0.693,AUD_TO_USD
2016-01-15,0.6948,AUD_TO_USD
2016-01-18,0.6908,AUD_TO_USD
2016-01-19,0.6875,AUD_TO_USD
2016-01-20,0.6867,AUD_TO_USD
2016-01-21,0.6905,AUD_TO_USD
2016-01-22,0.7006,AUD_TO_USD
2016-01-25,0.7025,AUD_TO_USD
2016-01-27,0.7021,AUD_TO_USD
2016-01-28,0.7046,AUD_TO_USD
2016-01-29,0.71,AUD_TO_USD
2016-02-01,0.7072,AUD_TO_USD
2016-02-02,0.7077,AUD_TO_USD
2016-02-03,0.7015,AUD_TO_USD
2016-02-04,0.7171,AUD_TO_USD
2016-02-05,0.719,AUD_TO_USD
2016-02-08,0.709,AUD_TO_USD
2016-02-09,0.703,AUD_TO_USD
2016-02-10,0.7052,AUD_TO_USD
2016-02-11,0.709,AUD_TO_USD
2016-02-12,0.7104,AUD_TO_USD
2016-02-15,0.7155,AUD_TO_USD
2016-02-16,0.7155,AUD_TO_USD
2016-02-17,0.709,AUD_TO_USD
2016-02-18,0.7155,AUD_TO_USD
2016-02-19,0.7107,AUD_TO_USD
2016-02-22,0.7167,AUD_TO_USD
2016-02-23,0.7231,AUD_TO_USD
2016-02-24,0.7181,AUD_TO_USD
2016-02-25,0.7175,AUD_TO_USD
2016-02-26,0.724,AUD_TO_USD
2016-02-29,0.714,AUD_TO_USD
2016-03-01,0.7132,AUD_TO_USD
2016-03-02,0.7231,AUD_TO_USD
2016-03-03,0.7308,AUD_TO_USD
2016-03-04,0.7365,AUD_TO_USD
2016-03-07,0.7414,AUD_TO_USD
2016-03-08,0.7434,AUD_TO_USD
2016-03-09,0.7428,AUD_TO_USD
2016-03-10,0.7473,AUD_TO_USD
2016-03-11,0.7488,AUD_TO_USD
2016-03-14,0.7587,AUD_TO_USD
2016-03-15,0.7489,AUD_TO_USD
2016-03-16,0.7453,AUD_TO_USD
2016-03-17,0.7591,AUD_TO_USD
2016-03-18,0.7645,AUD_TO_USD
2016-03-21,0.7584,AUD_TO_USD
2016-03-22,0.759,AUD_TO_USD
2016-03-23,0.7615,AUD_TO_USD
2016-03-24,0.7492,AUD_TO_USD
2016-03-29,0.7553,AUD_TO_USD
2016-03-30,0.7618,AUD_TO_USD
2016-03-31,0.7657,AUD_TO_USD
2016-04-01,0.7651,AUD_TO_USD
2016-04-04,0.7638,AUD_TO_USD
2016-04-05,0.7602,AUD_TO_USD
2016-04-06,0.7558,AUD_TO_USD
2016-04-07,0.7621,AUD_TO_USD
2016-04-08,0.7535,AUD_TO_USD
2016-04-11,0.7559,AUD_TO_USD
2016-04-12,0.7625,AUD_TO_USD
2016-04-13,0.7674,AUD_TO_USD
2016-04-14,0.7656,AUD_TO_USD
2016-04-15,0.7711,AUD_TO_USD
2016-04-18,0.7666,AUD_TO_USD
2016-04-19,0.7788,AUD_TO_USD
2016-04-20,0.7773,AUD_TO_USD
2016-04-21,0.7812,AUD_TO_USD
2016-04-22,0.7762,AUD_TO_USD
2016-04-26,0.771,AUD_TO_USD
2016-04-27,0.7628,AUD_TO_USD
2016-04-28,0.7615,AUD_TO_USD
2016-04-29,0.7655,AUD_TO_USD
2016-05-02,0.7607,AUD_TO_USD
2016-05-03,0.7571,AUD_TO_USD
2016-05-04,0.7501,AUD_TO_USD
2016-05-05,0.75,AUD_TO_USD
2016-05-06,0.7394,AUD_TO_USD
2016-05-09,0.7371,AUD_TO_USD
2016-05-10,0.7328,AUD_TO_USD
2016-05-11,0.7363,AUD_TO_USD
2016-05-12,0.7335,AUD_TO_USD
2016-05-13,0.73,AUD_TO_USD
2016-05-16,0.7279,AUD_TO_USD
2016-05-17,0.7348,AUD_TO_USD
2016-05-18,0.7279,AUD_TO_USD
2016-05-19,0.7193,AUD_TO_USD
2016-05-20,0.7239,AUD_TO_USD
2016-05-23,0.7242,AUD_TO_USD
2016-05-24,0.7191,AUD_TO_USD
2016-05-25,0.7207,AUD_TO_USD
2016-05-26,0.7214,AUD_TO_USD
2016-05-27,0.7227,AUD_TO_USD
