date,rate,direction
2016-01-04,3.9281,USD_TO_PLN
2016-01-05,4.0073,USD_TO_PLN
2016-01-07,4.0085,USD_TO_PLN
2016-01-08,3.9963,USD_TO_PLN
2016-01-11,4.0085,USD_TO_PLN
2016-01-12,4.017,USD_TO_PLN
2016-01-13,4.0068,USD_TO_PLN
2016-01-14,3.999,USD_TO_PLN
2016-01-15,4.0411,USD_TO_PLN
2016-01-18,4.1133,USD_TO_PLN
2016-01-19,4.0917,USD_TO_PLN
2016-01-20,4.0877,USD_TO_PLN
2016-01-21,4.1303,USD_TO_PLN
2016-01-22,4.1031,USD_TO_PLN
2016-01-25,4.1346,USD_TO_PLN
2016-01-26,4.1475,USD_TO_PLN
2016-01-27,4.1144,USD_TO_PLN
2016-01-28,4.0872,USD_TO_PLN
2016-01-29,4.0723,USD_TO_PLN
2016-02-01,4.0638,USD_TO_PLN
2016-02-02,4.0333,USD_TO_PLN
2016-02-03,4.0325,USD_TO_PLN
2016-02-04,3.9492,USD_TO_PLN
2016-02-05,3.942,USD_TO_PLN
2016-02-08,3.9525,USD_TO_PLN
2016-02-09,3.9771,USD_TO_PLN
2016-02-10,3.9383,USD_TO_PLN
2016-02-11,3.9219,USD_TO_PLN
2016-02-12,3.9074,USD_TO_PLN
2016-02-15,3.922,USD_TO_PLN
2016-02-16,3.9404,USD_TO_PLN
2016-02-17,3.9431,USD_TO_PLN
2016-02-18,3.9416,USD_TO_PLN
2016-02-19,3.9531,USD_TO_PLN
2016-02-22,3.9391,USD_TO_PLN
2016-02-23,3.9671,USD_TO_PLN
2016-02-24,3.9803,USD_TO_PLN
2016-02-25,3.9705,USD_TO_PLN
2016-02-26,3.9545,USD_TO_PLN
2016-02-29,3.9935,USD_TO_PLN
2016-03-01,3.9924,USD_TO_PLN
2016-03-02,3.9861,USD_TO_PLN
2016-03-03,3.9805,USD_TO_PLN
2016-03-04,3.9545,USD_TO_PLN
2016-03-07,3.9515,USD_TO_PLN
2016-03-08,3.9333,USD_TO_PLN
2016-03-09,3.9395,USD_TO_PLN
2016-03-10,3.932,USD_TO_PLN
2016-03-11,3.8903,USD_TO_PLN
2016-03-14,3.847,USD_TO_PLN
2016-03-15,3.8649,USD_TO_PLN
2016-03-16,3.8749,USD_TO_PLN
2016-03-17,3.8037,USD_TO_PLN
2016-03-18,3.7882,USD_TO_PLN
2016-03-21,3.7838,USD_TO_PLN
