date,rate,direction
2023-01-03,0.6828,AUD_TO_USD
2023-01-04,0.6809,AUD_TO_USD
2023-01-05,0.6815,AUD_TO_USD
2023-01-06,0.6769,AUD_TO_USD
2023-01-09,0.6929,AUD_TO_USD
2023-01-10,0.6904,AUD_TO_USD
2023-01-11,0.6911,AUD_TO_USD
2023-01-12,0.6923,AUD_TO_USD
2023-01-13,0.6955,AUD_TO_USD
2023-01-16,0.6988,AUD_TO_USD
2023-01-17,0.6973,AUD_TO_USD
2023-01-18,0.6994,AUD_TO_USD
2023-01-19,0.6904,AUD_TO_USD
2023-01-20,0.6918,AUD_TO_USD
2023-01-23,0.6983,AUD_TO_USD
2023-01-24,0.7033,AUD_TO_USD
2023-01-25,0.7102,AUD_TO_USD
2023-01-27,0.7107,AUD_TO_USD
2023-01-30,0.7092,AUD_TO_USD
2023-01-31,0.7037,AUD_TO_USD
2023-02-01,0.7068,AUD_TO_USD
2023-02-02,0.715,AUD_TO_USD
2023-02-03,0.7062,AUD_TO_USD
2023-02-06,0.6943,AUD_TO_USD
2023-02-07,0.6931,AUD_TO_USD
2023-02-08,0.6964,AUD_TO_USD
2023-02-09,0.6954,AUD_TO_USD
2023-02-10,0.6923,AUD_TO_USD
2023-02-13,0.6908,AUD_TO_USD
2023-02-14,0.6975,AUD_TO_USD
2023-02-15,0.6937,AUD_TO_USD
2023-02-16,0.6922,AUD_TO_USD
2023-02-17,0.6843,AUD_TO_USD
2023-02-20,0.6892,AUD_TO_USD
2023-02-21,0.6896,AUD_TO_USD
2023-02-22,0.6839,AUD_TO_USD
2023-02-23,0.683,AUD_TO_USD
2023-02-24,0.6814,AUD_TO_USD
2023-02-27,0.6711,AUD_TO_USD
2023-02-28,0.673,AUD_TO_USD
2023-03-01,0.675,AUD_TO_USD
2023-03-02,0.6746,AUD_TO_USD
2023-03-03,0.6744,AUD_TO_USD
2023-03-06,0.6756,AUD_TO_USD
2023-03-07,0.6713,AUD_TO_USD
2023-03-08,0.6591,AUD_TO_USD
2023-03-09,0.661,AUD_TO_USD
2023-03-10,0.6599,AUD_TO_USD
2023-03-13,0.6665,AUD_TO_USD
2023-03-14,0.6649,AUD_TO_USD
2023-03-15,0.6692,AUD_TO_USD
2023-03-16,0.6637,AUD_TO_USD
2023-03-17,0.6714,AUD_TO_USD
2023-03-20,0.6683,AUD_TO_USD
2023-03-21,0.6691,AUD_TO_USD
2023-03-22,0.6695,AUD_TO_USD
2023-03-23,0.6741,AUD_TO_USD
2023-03-24,0.6687,AUD_TO_USD
2023-03-27,0.665,AUD_TO_USD
2023-03-28,0.6689,AUD_TO_USD
2023-03-29,0.6703,AUD_TO_USD
