date,rate,direction
2025-01-02,4.1219,USD_TO_PLN
2025-01-03,4.1512,USD_TO_PLN
2025-01-07,4.077,USD_TO_PLN
2025-01-08,4.1335,USD_TO_PLN
2025-01-09,4.1523,USD_TO_PLN
2025-01-10,4.1415,USD_TO_PLN
2025-01-13,4.1904,USD_TO_PLN
2025-01-14,4.1658,USD_TO_PLN
2025-01-15,4.133,USD_TO_PLN
2025-01-16,4.1433,USD_TO_PLN
2025-01-17,4.1462,USD_TO_PLN
2025-01-20,4.1321,USD_TO_PLN
2025-01-21,4.1101,USD_TO_PLN
2025-01-22,4.0646,USD_TO_PLN
2025-01-23,4.0515,USD_TO_PLN
2025-01-24,4.0124,USD_TO_PLN
2025-01-27,4.021,USD_TO_PLN
2025-01-28,4.0337,USD_TO_PLN
2025-01-29,4.0443,USD_TO_PLN
2025-01-30,4.0393,USD_TO_PLN
2025-01-31,4.0576,USD_TO_PLN
2025-02-03,4.1352,USD_TO_PLN
2025-02-04,4.0864,USD_TO_PLN
2025-02-05,4.0426,USD_TO_PLN
2025-02-06,4.0613,USD_TO_PLN
2025-02-07,4.0321,USD_TO_PLN
2025-02-10,4.0548,USD_TO_PLN
2025-02-11,4.0497,USD_TO_PLN
2025-02-12,4.0215,USD_TO_PLN
2025-02-13,3.996,USD_TO_PLN
2025-02-14,3.972,USD_TO_PLN
2025-02-17,3.9749,USD_TO_PLN
2025-02-18,3.9729,USD_TO_PLN
2025-02-19,3.9875,USD_TO_PLN
2025-02-20,3.9974,USD_TO_PLN
2025-02-21,3.9835,USD_TO_PLN
2025-02-24,3.9734,USD_TO_PLN
2025-02-25,3.947,USD_TO_PLN
2025-02-26,3.9434,USD_TO_PLN
2025-02-27,3.9459,USD_TO_PLN
2025-02-28,3.9993,USD_TO_PLN
2025-03-03,4.0112,USD_TO_PLN
2025-03-04,3.9543,USD_TO_PLN
2025-03-05,3.8785,USD_TO_PLN
2025-03-06,3.8674,USD_TO_PLN
2025-03-07,3.8448,USD_TO_PLN
2025-03-10,3.8573,USD_TO_PLN
2025-03-11,3.8481,USD_TO_PLN
2025-03-12,3.8496,USD_TO_PLN
2025-03-13,3.8568,USD_TO_PLN
2025-03-14,3.8509,USD_TO_PLN
2025-03-17,3.8329,USD_TO_PLN
2025-03-18,3.8152,USD_TO_PLN
2025-03-19,3.8473,USD_TO_PLN
2025-03-20,3.8675,USD_TO_PLN
2025-03-21,3.8774,USD_TO_PLN
2025-03-24,3.859,USD_TO_PLN
2025-03-25,3.8578,USD_TO_PLN
2025-03-26,3.8614,USD_TO_PLN
2025-03-27,3.8913,USD_TO_PLN
2025-03-28,3.8817,USD_TO_PLN
2025-03-31,3.8643,USD_TO_PLN
2025-04-01,3.8656,USD_TO_PLN
2025-04-02,3.8707,USD_TO_PLN
2025-04-03,3.7968,USD_TO_PLN
2025-04-04,3.856,USD_TO_PLN
2025-04-07,3.9097,USD_TO_PLN
2025-04-08,3.927,USD_TO_PLN
2025-04-09,3.8828,USD_TO_PLN
2025-04-10,3.8637,USD_TO_PLN
2025-04-11,3.7606,USD_TO_PLN
2025-04-14,3.7564,USD_TO_PLN
2025-04-15,3.7692,USD_TO_PLN
2025-04-16,3.7851,USD_TO_PLN
2025-04-17,3.7684,USD_TO_PLN
2025-04-18,3.7661,USD_TO_PLN
2025-04-22,3.722,USD_TO_PLN
2025-04-23,3.7583,USD_TO_PLN
2025-04-24,3.7599,USD_TO_PLN
2025-04-25,3.7611,USD_TO_PLN
2025-04-28,3.7701,USD_TO_PLN
2025-04-29,3.7458,USD_TO_PLN
2025-04-30,3.7617,USD_TO_PLN
2025-05-02,3.7722,USD_TO_PLN
2025-05-05,3.7752,USD_TO_PLN
2025-05-06,3.7789,USD_TO_PLN
2025-05-07,3.7642,USD_TO_PLN
2025-05-08,3.784,USD_TO_PLN
2025-05-09,3.7681,USD_TO_PLN
2025-05-12,3.8011,USD_TO_PLN
2025-05-13,3.8266,USD_TO_PLN
2025-05-14,3.7775,USD_TO_PLN
2025-05-15,3.7804,USD_TO_PLN
2025-05-16,3.7853,USD_TO_PLN
2025-05-19,3.8004,USD_TO_PLN
2025-05-20,3.7747,USD_TO_PLN
2025-05-21,3.7452,USD_TO_PLN
2025-05-22,3.7559,USD_TO_PLN
2025-05-23,3.7506,USD_TO_PLN
2025-05-26,3.7344,USD_TO_PLN
2025-05-27,3.743,USD_TO_PLN
2025-05-28,3.7456,USD_TO_PLN
2025-05-29,3.7588,USD_TO_PLN
2025-05-30,3.7537,USD_TO_PLN
2025-06-02,3.7282,USD_TO_PLN
2025-06-03,3.7437,USD_TO_PLN
2025-06-04,3.7525,USD_TO_PLN
2025-06-05,3.7495,USD_TO_PLN
2025-06-06,3.7565,USD_TO_PLN
2025-06-09,3.7427,USD_TO_PLN
2025-06-10,3.7352,USD_TO_PLN
2025-06-11,3.7306,USD_TO_PLN
2025-06-12,3.6929,USD_TO_PLN
2025-06-13,3.7056,USD_TO_PLN
2025-06-16,3.6804,USD_TO_PLN
2025-06-17,3.7005,USD_TO_PLN
2025-06-18,3.7137,USD_TO_PLN
2025-06-20,3.7067,USD_TO_PLN
2025-06-23,3.7212,USD_TO_PLN
2025-06-24,3.6753,USD_TO_PLN
2025-06-25,3.659,USD_TO_PLN
2025-06-26,3.6222,USD_TO_PLN
2025-06-27,3.6177,USD_TO_PLN
2025-06-30,3.6164,USD_TO_PLN
2025-07-01,3.593,USD_TO_PLN
2025-07-02,3.609,USD_TO_PLN
2025-07-03,3.6137,USD_TO_PLN
2025-07-04,3.6108,USD_TO_PLN
2025-07-07,3.6269,USD_TO_PLN
2025-07-08,3.6135,USD_TO_PLN
2025-07-09,3.6198,USD_TO_PLN
2025-07-10,3.6209,USD_TO_PLN
2025-07-11,3.6432,USD_TO_PLN
2025-07-14,3.6475,USD_TO_PLN
2025-07-15,3.6396,USD_TO_PLN
2025-07-16,3.6631,USD_TO_PLN
2025-07-17,3.6686,USD_TO_PLN
2025-07-18,3.6535,USD_TO_PLN
2025-07-21,3.6455,USD_TO_PLN
2025-07-22,3.6353,USD_TO_PLN
2025-07-23,3.626,USD_TO_PLN
2025-07-24,3.6158,USD_TO_PLN
2025-07-25,3.6228,USD_TO_PLN
2025-07-28,3.6446,USD_TO_PLN
2025-07-29,3.6941,USD_TO_PLN
2025-07-30,3.6981,USD_TO_PLN
2025-07-31,3.7257,USD_TO_PLN
2025-08-01,3.7536,USD_TO_PLN
2025-08-04,3.6977,USD_TO_PLN
2025-08-05,3.7066,USD_TO_PLN
2025-08-06,3.6994,USD_TO_PLN
2025-08-07,3.6477,USD_TO_PLN
2025-08-08,3.6577,USD_TO_PLN
2025-08-11,3.6495,USD_TO_PLN
2025-08-12,3.6702,USD_TO_PLN
2025-08-13,3.6353,USD_TO_PLN
2025-08-14,3.6542,USD_TO_PLN
2025-08-18,3.6434,USD_TO_PLN
2025-08-19,3.6332,USD_TO_PLN
2025-08-20,3.654,USD_TO_PLN
2025-08-21,3.6483,USD_TO_PLN
2025-08-22,3.6786,USD_TO_PLN
2025-08-25,3.6421,USD_TO_PLN
2025-08-26,3.6716,USD_TO_PLN
2025-08-27,3.6793,USD_TO_PLN
2025-08-28,3.6658,USD_TO_PLN
2025-08-29,3.6559,USD_TO_PLN
2025-09-01,3.6278,USD_TO_PLN
2025-09-02,3.6626,USD_TO_PLN
2025-09-03,3.6538,USD_TO_PLN
2025-09-04,3.6501,USD_TO_PLN
2025-09-05,3.6357,USD_TO_PLN
2025-09-08,3.6214,USD_TO_PLN
2025-09-09,3.6173,USD_TO_PLN
2025-09-10,3.6414,USD_TO_PLN
2025-09-11,3.6459,USD_TO_PLN
2025-09-12,3.635,USD_TO_PLN
2025-09-15,3.6188,USD_TO_PLN
2025-09-16,3.6034,USD_TO_PLN
2025-09-17,3.5919,USD_TO_PLN
2025-09-18,3.5986,USD_TO_PLN
2025-09-19,3.6278,USD_TO_PLN
2025-09-22,3.6255,USD_TO_PLN
2025-09-23,3.605,USD_TO_PLN
2025-09-24,3.6254,USD_TO_PLN
2025-09-25,3.6295,USD_TO_PLN
2025-09-26,3.6528,USD_TO_PLN
2025-09-29,3.6411,USD_TO_PLN
2025-09-30,3.6315,USD_TO_PLN
2025-10-01,3.6245,USD_TO_PLN
2025-10-02,3.621,USD_TO_PLN
2025-10-03,3.6253,USD_TO_PLN
2025-10-06,3.6446,USD_TO_PLN
2025-10-07,3.6481,USD_TO_PLN
2025-10-08,3.6619,USD_TO_PLN
2025-10-09,3.6659,USD_TO_PLN
2025-10-10,3.6778,USD_TO_PLN
2025-10-13,3.6763,USD_TO_PLN
2025-10-14,3.6897,USD_TO_PLN
2025-10-15,3.6585,USD_TO_PLN
2025-10-16,3.6467,USD_TO_PLN
2025-10-17,3.6388,USD_TO_PLN
2025-10-20,3.6349,USD_TO_PLN
2025-10-21,3.6479,USD_TO_PLN
2025-10-22,3.6591,USD_TO_PLN
2025-10-23,3.6519,USD_TO_PLN
2025-10-24,3.6481,USD_TO_PLN
