date,rate,direction
2015-01-02,1.2043,EUR_TO_USD
2015-01-05,1.1915,EUR_TO_USD
2015-01-06,1.1914,EUR_TO_USD
2015-01-07,1.1831,EUR_TO_USD
2015-01-08,1.1768,EUR_TO_USD
2015-01-09,1.1813,EUR_TO_USD
2015-01-12,1.1804,EUR_TO_USD
2015-01-13,1.1782,EUR_TO_USD
2015-01-14,1.1775,EUR_TO_USD
2015-01-15,1.1708,EUR_TO_USD
2015-01-16,1.1588,EUR_TO_USD
2015-01-19,1.1605,EUR_TO_USD
2015-01-20,1.1579,EUR_TO_USD
2015-01-21,1.1593,EUR_TO_USD
2015-01-22,1.1618,EUR_TO_USD
2015-01-23,1.1198,EUR_TO_USD
2015-01-26,1.1244,EUR_TO_USD
2015-01-27,1.1306,EUR_TO_USD
2015-01-28,1.1344,EUR_TO_USD
2015-01-29,1.1315,EUR_TO_USD
2015-01-30,1.1305,EUR_TO_USD
2015-02-02,1.131,EUR_TO_USD
2015-02-03,1.1376,EUR_TO_USD
2015-02-04,1.1446,EUR_TO_USD
2015-02-05,1.141,EUR_TO_USD
2015-02-06,1.1447,EUR_TO_USD
2015-02-09,1.1275,EUR_TO_USD
2015-02-10,1.1297,EUR_TO_USD
2015-02-11,1.1314,EUR_TO_USD
2015-02-12,1.1328,EUR_TO_USD
2015-02-13,1.1381,EUR_TO_USD
2015-02-16,1.1408,EUR_TO_USD
2015-02-17,1.1415,EUR_TO_USD
2015-02-18,1.1372,EUR_TO_USD
2015-02-19,1.1387,EUR_TO_USD
2015-02-20,1.1298,EUR_TO_USD
2015-02-23,1.1298,EUR_TO_USD
2015-02-24,1.1328,EUR_TO_USD
2015-02-25,1.1346,EUR_TO_USD
2015-02-26,1.1317,EUR_TO_USD
2015-02-27,1.124,EUR_TO_USD
2015-03-02,1.1227,EUR_TO_USD
2015-03-03,1.1168,EUR_TO_USD
2015-03-04,1.1124,EUR_TO_USD
2015-03-05,1.1069,EUR_TO_USD
2015-03-06,1.0963,EUR_TO_USD
2015-03-09,1.086,EUR_TO_USD
2015-03-10,1.0738,EUR_TO_USD
2015-03-11,1.0578,EUR_TO_USD
2015-03-12,1.0613,EUR_TO_USD
2015-03-13,1.0572,EUR_TO_USD
2015-03-16,1.0557,EUR_TO_USD
2015-03-17,1.0635,EUR_TO_USD
2015-03-18,1.0592,EUR_TO_USD
2015-03-19,1.0677,EUR_TO_USD
2015-03-20,1.0776,EUR_TO_USD
2015-03-23,1.0912,EUR_TO_USD
2015-03-24,1.095,EUR_TO_USD
2015-03-25,1.0985,EUR_TO_USD
2015-03-26,1.0973,EUR_TO_USD
2015-03-27,1.0856,EUR_TO_USD
2015-03-30,1.0845,EUR_TO_USD
2015-03-31,1.0759,EUR_TO_USD
2015-04-01,1.0755,EUR_TO_USD
2015-04-02,1.083,EUR_TO_USD
2015-04-07,1.0847,EUR_TO_USD
2015-04-08,1.0862,EUR_TO_USD
2015-04-09,1.0774,EUR_TO_USD
2015-04-10,1.057,EUR_TO_USD
2015-04-13,1.0552,EUR_TO_USD
2015-04-14,1.0564,EUR_TO_USD
2015-04-15,1.0579,EUR_TO_USD
2015-04-16,1.0711,EUR_TO_USD
2015-04-17,1.0814,EUR_TO_USD
2015-04-20,1.0723,EUR_TO_USD
2015-04-21,1.07,EUR_TO_USD
