date,rate,direction
2012-01-02,3.4454,USD_TO_PLN
2012-01-03,3.4277,USD_TO_PLN
2012-01-04,3.432,USD_TO_PLN
2012-01-05,3.5081,USD_TO_PLN
2012-01-09,3.515,USD_TO_PLN
2012-01-10,3.5083,USD_TO_PLN
2012-01-11,3.4919,USD_TO_PLN
2012-01-12,3.4945,USD_TO_PLN
2012-01-13,3.4323,USD_TO_PLN
2012-01-16,3.4798,USD_TO_PLN
2012-01-17,3.4215,USD_TO_PLN
2012-01-18,3.4,USD_TO_PLN
2012-01-19,3.3678,USD_TO_PLN
2012-01-20,3.3537,USD_TO_PLN
2012-01-23,3.3353,USD_TO_PLN
2012-01-24,3.297,USD_TO_PLN
2012-01-25,3.299,USD_TO_PLN
2012-01-26,3.2233,USD_TO_PLN
2012-01-27,3.2163,USD_TO_PLN
2012-01-30,3.2433,USD_TO_PLN
2012-01-31,3.2032,USD_TO_PLN
2012-02-01,3.1913,USD_TO_PLN
2012-02-02,3.1955,USD_TO_PLN
2012-02-03,3.1848,USD_TO_PLN
2012-02-06,3.2084,USD_TO_PLN
2012-02-07,3.1806,USD_TO_PLN
2012-02-08,3.1461,USD_TO_PLN
2012-02-09,3.1487,USD_TO_PLN
2012-02-10,3.1703,USD_TO_PLN
2012-02-13,3.1643,USD_TO_PLN
2012-02-14,3.1801,USD_TO_PLN
2012-02-15,3.166,USD_TO_PLN
2012-02-16,3.2502,USD_TO_PLN
2012-02-17,3.179,USD_TO_PLN
2012-02-20,3.1598,USD_TO_PLN
2012-02-21,3.1488,USD_TO_PLN
2012-02-22,3.1635,USD_TO_PLN
2012-02-23,3.138,USD_TO_PLN
2012-02-24,3.1103,USD_TO_PLN
2012-02-27,3.1176,USD_TO_PLN
2012-02-28,3.0977,USD_TO_PLN
2012-02-29,3.073,USD_TO_PLN
2012-03-01,3.0887,USD_TO_PLN
2012-03-02,3.1023,USD_TO_PLN
2012-03-05,3.1355,USD_TO_PLN
2012-03-06,3.1557,USD_TO_PLN
2012-03-07,3.1631,USD_TO_PLN
2012-03-08,3.122,USD_TO_PLN
2012-03-09,3.1126,USD_TO_PLN
2012-03-12,3.1285,USD_TO_PLN
2012-03-13,3.1288,USD_TO_PLN
2012-03-14,3.1699,USD_TO_PLN
2012-03-15,3.1723,USD_TO_PLN
2012-03-16,3.1688,USD_TO_PLN
2012-03-19,3.1361,USD_TO_PLN
2012-03-20,3.1288,USD_TO_PLN
2012-03-21,3.1173,USD_TO_PLN
2012-03-22,3.168,USD_TO_PLN
2012-03-23,3.1417,USD_TO_PLN
2012-03-26,3.1348,USD_TO_PLN
2012-03-27,3.0939,USD_TO_PLN
2012-03-28,3.11,USD_TO_PLN
2012-03-29,3.1234,USD_TO_PLN
2012-03-30,3.1191,USD_TO_PLN
2012-04-02,3.1017,USD_TO_PLN
2012-04-03,3.099,USD_TO_PLN
2012-04-04,3.1503,USD_TO_PLN
2012-04-05,3.1678,USD_TO_PLN
2012-04-06,3.1814,USD_TO_PLN
2012-04-10,3.1904,USD_TO_PLN
2012-04-11,3.2034,USD_TO_PLN
2012-04-12,3.1818,USD_TO_PLN
2012-04-13,3.1765,USD_TO_PLN
2012-04-16,3.2289,USD_TO_PLN
2012-04-17,3.1872,USD_TO_PLN
2012-04-18,3.1902,USD_TO_PLN
2012-04-19,3.1879,USD_TO_PLN
2012-04-20,3.1828,USD_TO_PLN
2012-04-23,3.1972,USD_TO_PLN
2012-04-24,3.1946,USD_TO_PLN
2012-04-25,3.1675,USD_TO_PLN
2012-04-26,3.1599,USD_TO_PLN
2012-04-27,3.1666,USD_TO_PLN
2012-04-30,3.1509,USD_TO_PLN
2012-05-02,3.1593,USD_TO_PLN
2012-05-04,3.1891,USD_TO_PLN
2012-05-07,3.2279,USD_TO_PLN
2012-05-08,3.2238,USD_TO_PLN
2012-05-09,3.2412,USD_TO_PLN
2012-05-10,3.2735,USD_TO_PLN
2012-05-11,3.2765,USD_TO_PLN
2012-05-14,3.3422,USD_TO_PLN
2012-05-15,3.3579,USD_TO_PLN
2012-05-16,3.4353,USD_TO_PLN
2012-05-17,3.4194,USD_TO_PLN
2012-05-18,3.4431,USD_TO_PLN
2012-05-21,3.3928,USD_TO_PLN
2012-05-22,3.3811,USD_TO_PLN
2012-05-23,3.446,USD_TO_PLN
2012-05-24,3.4779,USD_TO_PLN
2012-05-25,3.4589,USD_TO_PLN
2012-05-28,3.4535,USD_TO_PLN
2012-05-29,3.4675,USD_TO_PLN
2012-05-30,3.5139,USD_TO_PLN
2012-05-31,3.5372,USD_TO_PLN
2012-06-01,3.5777,USD_TO_PLN
2012-06-04,3.5431,USD_TO_PLN
2012-06-05,3.5359,USD_TO_PLN
2012-06-06,3.4703,USD_TO_PLN
2012-06-08,3.4566,USD_TO_PLN
2012-06-11,3.4072,USD_TO_PLN
2012-06-12,3.4552,USD_TO_PLN
2012-06-13,3.4591,USD_TO_PLN
2012-06-14,3.442,USD_TO_PLN
2012-06-15,3.3971,USD_TO_PLN
2012-06-18,3.3741,USD_TO_PLN
2012-06-19,3.3916,USD_TO_PLN
2012-06-20,3.3471,USD_TO_PLN
2012-06-21,3.3617,USD_TO_PLN
2012-06-22,3.4025,USD_TO_PLN
2012-06-25,3.4105,USD_TO_PLN
2012-06-26,3.4088,USD_TO_PLN
2012-06-27,3.4015,USD_TO_PLN
2012-06-28,3.4408,USD_TO_PLN
2012-06-29,3.3885,USD_TO_PLN
2012-07-02,3.3456,USD_TO_PLN
2012-07-03,3.3427,USD_TO_PLN
2012-07-04,3.3415,USD_TO_PLN
2012-07-05,3.3743,USD_TO_PLN
2012-07-06,3.4057,USD_TO_PLN
2012-07-09,3.4538,USD_TO_PLN
2012-07-10,3.4145,USD_TO_PLN
2012-07-11,3.4007,USD_TO_PLN
