date,rate,direction
2024-01-02,3.9432,USD_TO_PLN
2024-01-03,3.9909,USD_TO_PLN
2024-01-04,3.9684,USD_TO_PLN
2024-01-05,3.985,USD_TO_PLN
2024-01-08,3.9812,USD_TO_PLN
2024-01-09,3.9612,USD_TO_PLN
2024-01-10,3.9656,USD_TO_PLN
2024-01-11,3.968,USD_TO_PLN
2024-01-12,3.9746,USD_TO_PLN
2024-01-15,3.9963,USD_TO_PLN
2024-01-16,4.0358,USD_TO_PLN
2024-01-17,4.0434,USD_TO_PLN
2024-01-18,4.0437,USD_TO_PLN
2024-01-19,4.0289,USD_TO_PLN
2024-01-22,3.9972,USD_TO_PLN
2024-01-23,4.0133,USD_TO_PLN
2024-01-24,4.0131,USD_TO_PLN
2024-01-25,4.0189,USD_TO_PLN
2024-01-26,4.0393,USD_TO_PLN
2024-01-29,4.0326,USD_TO_PLN
2024-01-30,4.0301,USD_TO_PLN
2024-01-31,4.0135,USD_TO_PLN
2024-02-01,4.0047,USD_TO_PLN
2024-02-02,3.9641,USD_TO_PLN
2024-02-05,4.0244,USD_TO_PLN
2024-02-06,4.0484,USD_TO_PLN
2024-02-07,4.0362,USD_TO_PLN
2024-02-08,4.0292,USD_TO_PLN
2024-02-09,4.0096,USD_TO_PLN
2024-02-12,4.0189,USD_TO_PLN
2024-02-13,4.0136,USD_TO_PLN
2024-02-14,4.0593,USD_TO_PLN
2024-02-15,4.0495,USD_TO_PLN
2024-02-16,4.0325,USD_TO_PLN
2024-02-19,4.0269,USD_TO_PLN
2024-02-20,3.9994,USD_TO_PLN
2024-02-21,3.9966,USD_TO_PLN
2024-02-22,3.9804,USD_TO_PLN
2024-02-23,4.005,USD_TO_PLN
2024-02-26,3.9776,USD_TO_PLN
2024-02-27,3.9682,USD_TO_PLN
2024-02-28,3.9922,USD_TO_PLN
2024-02-29,3.9803,USD_TO_PLN
2024-03-01,3.9922,USD_TO_PLN
2024-03-04,3.982,USD_TO_PLN
2024-03-05,3.9838,USD_TO_PLN
2024-03-06,3.963,USD_TO_PLN
2024-03-07,3.9485,USD_TO_PLN
2024-03-08,3.9392,USD_TO_PLN
2024-03-11,3.9262,USD_TO_PLN
2024-03-12,3.9162,USD_TO_PLN
2024-03-13,3.9269,USD_TO_PLN
2024-03-14,3.9183,USD_TO_PLN
2024-03-15,3.9392,USD_TO_PLN
2024-03-18,3.9528,USD_TO_PLN
2024-03-19,3.9866,USD_TO_PLN
2024-03-20,3.9895,USD_TO_PLN
2024-03-21,3.9431,USD_TO_PLN
2024-03-22,3.9928,USD_TO_PLN
2024-03-25,3.9833,USD_TO_PLN
2024-03-26,3.9704,USD_TO_PLN
2024-03-27,3.9857,USD_TO_PLN
2024-03-28,4.0081,USD_TO_PLN
2024-03-29,3.9886,USD_TO_PLN
2024-04-02,4.0009,USD_TO_PLN
2024-04-03,3.9843,USD_TO_PLN
2024-04-04,3.9515,USD_TO_PLN
2024-04-05,3.9571,USD_TO_PLN
2024-04-08,3.9546,USD_TO_PLN
2024-04-09,3.9223,USD_TO_PLN
2024-04-10,3.9264,USD_TO_PLN
2024-04-11,3.9707,USD_TO_PLN
2024-04-12,3.9983,USD_TO_PLN
2024-04-15,4.0209,USD_TO_PLN
2024-04-16,4.0687,USD_TO_PLN
2024-04-17,4.0741,USD_TO_PLN
2024-04-18,4.0559,USD_TO_PLN
2024-04-19,4.0688,USD_TO_PLN
2024-04-22,4.054,USD_TO_PLN
2024-04-23,4.061,USD_TO_PLN
2024-04-24,4.0417,USD_TO_PLN
2024-04-25,4.0276,USD_TO_PLN
2024-04-26,4.0245,USD_TO_PLN
