date,rate,direction
2023-01-02,4.3811,USD_TO_PLN
2023-01-03,4.4373,USD_TO_PLN
2023-01-04,4.3998,USD_TO_PLN
2023-01-05,4.397,USD_TO_PLN
2023-01-09,4.401,USD_TO_PLN
2023-01-10,4.372,USD_TO_PLN
2023-01-11,4.3639,USD_TO_PLN
2023-01-12,4.3556,USD_TO_PLN
2023-01-13,4.3272,USD_TO_PLN
2023-01-16,4.3436,USD_TO_PLN
2023-01-17,4.3398,USD_TO_PLN
2023-01-18,4.3322,USD_TO_PLN
2023-01-19,4.3469,USD_TO_PLN
2023-01-20,4.352,USD_TO_PLN
2023-01-23,4.3242,USD_TO_PLN
2023-01-24,4.3341,USD_TO_PLN
2023-01-25,4.3265,USD_TO_PLN
2023-01-26,4.3354,USD_TO_PLN
2023-01-27,4.3252,USD_TO_PLN
2023-01-30,4.3258,USD_TO_PLN
2023-01-31,4.348,USD_TO_PLN
2023-02-01,4.3254,USD_TO_PLN
2023-02-02,4.2803,USD_TO_PLN
2023-02-03,4.2928,USD_TO_PLN
2023-02-06,4.3833,USD_TO_PLN
2023-02-07,4.4325,USD_TO_PLN
2023-02-08,4.4074,USD_TO_PLN
2023-02-09,4.4003,USD_TO_PLN
2023-02-10,4.4565,USD_TO_PLN
2023-02-13,4.4856,USD_TO_PLN
2023-02-14,4.4463,USD_TO_PLN
2023-02-15,4.4372,USD_TO_PLN
2023-02-16,4.4601,USD_TO_PLN
2023-02-17,4.4888,USD_TO_PLN
2023-02-20,4.4515,USD_TO_PLN
2023-02-21,4.4524,USD_TO_PLN
2023-02-22,4.4687,USD_TO_PLN
2023-02-23,4.4873,USD_TO_PLN
2023-02-24,4.463,USD_TO_PLN
2023-02-27,4.4697,USD_TO_PLN
2023-02-28,4.4475,USD_TO_PLN
2023-03-01,4.4094,USD_TO_PLN
2023-03-02,4.4002,USD_TO_PLN
2023-03-03,4.4341,USD_TO_PLN
2023-03-06,4.4289,USD_TO_PLN
2023-03-07,4.3981,USD_TO_PLN
2023-03-08,4.4626,USD_TO_PLN
2023-03-09,4.4356,USD_TO_PLN
2023-03-10,4.4266,USD_TO_PLN
2023-03-13,4.3906,USD_TO_PLN
2023-03-14,4.3793,USD_TO_PLN
2023-03-15,4.403,USD_TO_PLN
2023-03-16,4.4248,USD_TO_PLN
2023-03-17,4.4202,USD_TO_PLN
2023-03-20,4.413,USD_TO_PLN
2023-03-21,4.3715,USD_TO_PLN
2023-03-22,4.3467,USD_TO_PLN
2023-03-23,4.3011,USD_TO_PLN
2023-03-24,4.3742,USD_TO_PLN
2023-03-27,4.3518,USD_TO_PLN
2023-03-28,4.33,USD_TO_PLN
2023-03-29,4.3247,USD_TO_PLN
2023-03-30,4.3043,USD_TO_PLN
2023-03-31,4.2934,USD_TO_PLN
2023-04-03,4.3168,USD_TO_PLN
2023-04-04,4.2855,USD_TO_PLN
2023-04-05,4.2739,USD_TO_PLN
2023-04-06,4.3033,USD_TO_PLN
2023-04-07,4.2932,USD_TO_PLN
2023-04-11,4.2917,USD_TO_PLN
2023-04-12,4.2713,USD_TO_PLN
2023-04-13,4.2225,USD_TO_PLN
2023-04-14,4.2042,USD_TO_PLN
2023-04-17,4.2261,USD_TO_PLN
2023-04-18,4.2151,USD_TO_PLN
2023-04-19,4.2244,USD_TO_PLN
2023-04-20,4.2024,USD_TO_PLN
2023-04-21,4.2006,USD_TO_PLN
2023-04-24,4.1905,USD_TO_PLN
2023-04-25,4.1649,USD_TO_PLN
2023-04-26,4.1557,USD_TO_PLN
2023-04-27,4.1541,USD_TO_PLN
2023-04-28,4.1753,USD_TO_PLN
2023-05-02,4.1823,USD_TO_PLN
2023-05-04,4.1547,USD_TO_PLN
2023-05-05,4.1612,USD_TO_PLN
2023-05-08,4.1384,USD_TO_PLN
2023-05-09,4.1609,USD_TO_PLN
2023-05-10,4.1532,USD_TO_PLN
2023-05-11,4.1414,USD_TO_PLN
2023-05-12,4.1638,USD_TO_PLN
2023-05-15,4.149,USD_TO_PLN
2023-05-16,4.1228,USD_TO_PLN
2023-05-17,4.1504,USD_TO_PLN
